timestep,duration,speed,x_velo_mf,y_velo_mf,x_pos_sf,y_pos_sf,x_pos_nh,y_pos_nh,heading_mf,heading_sf,x_pos_odo,y_pos_odo,heading_odo
295.089,0.09899999999998954,9.188156980997658e-05,3.05694429871816e-05,8.664716975296456e-05,3.026374855730658e-06,8.578069805542584e-06,0,0,1.2316259566464707,1.2316259566464707,947460,533818,0.05291429020463023
295.188,0.10099999999999909,0.0008466675602360407,-2.0992977393446686e-05,0.0008464072615805041,-7.829607406128031e-05,3.502055295613329e-05,-3.026374855730659e-06,-8.578069805542585e-06,1.5955936970942206,2.8272196537406913,947460,533817,0.053054569758010005
295.289,0.10000000000002274,0.0005946863125512399,0.0005475797512628515,-0.000231966002557928,-0.00012319752651953508,7.401257355648952e-05,-9.060841389925629e-07,-9.406520322517272e-05,5.882483697107615,2.42651804366872,947460,533817,0.053206503213576825
295.389,0.09899999999998954,1.0903466573664833,1.0702305982109093,0.20847613744355098,-0.0936548205942677,0.053961037985987885,-5.566405926529016e-05,-7.086860296937465e-05,0.19238629081318404,2.618904334481904,947460,533817,0.053329423776474275
295.488,0.10099999999999909,1.2402681354976706,1.2254836348421043,0.19093168585924158,-0.21052925848405582,0.09904105042929323,-0.1060084932821341,-0.02071000620987874,0.15455850028746462,2.7734628347693686,947460,533817,0.0534108963501622
295.589,0.10000000000002274,1.3309919225037532,1.3142968234546886,0.21015079735074077,-0.34071613665443207,0.12673169379419247,-0.22978234040118553,-0.03999410648166196,0.15855385089708487,2.9320166856664533,947460,533817,0.0534745425974267
295.689,0.0999999999999659,1.3877444656955362,1.3555968448250382,0.2969712046124855,-0.47948801188444623,0.12588690635457606,-0.3612120227466843,-0.06100918621674081,0.21566349108197838,3.1476801767484317,947460,533817,0.05357982539554607
295.789,0.10000000000002274,1.423204253899935,1.3664070671245303,0.3980478303307403,-0.6158838757513753,0.08525106253176276,-0.4967717072291419,-0.09070630667797923,0.2834652304233517,3.4311454071717833,947461,533817,0.053791234388070916
295.889,0.09899999999998954,1.4126957500567372,1.391873759986073,0.24165412988525245,-0.7411123830955286,0.022979338423051658,-0.633412413941626,-0.13051108971106232,0.17190427314748574,3.603049680319269,947461,533817,0.05404164545560344
295.988,0.10099999999999909,1.4126230795991845,1.3935899597489205,0.23110817619306723,-0.8567498430774867,-0.06059167207731137,-0.7712079161802327,-0.15443484856969977,0.1643409053362595,3.7673905856555283,947461,533817,0.05421415212215225
296.089,0.09899999999998954,1.416771641211755,1.389037862686509,0.2789546546755315,-0.9520287852262714,-0.1635232070004721,-0.9119605021148723,-0.17777677436519934,0.1981894822179058,3.965580067873434,947461,533817,0.05432712626554455
296.188,0.10099999999999909,1.4967124374250311,1.4554206766808544,0.34914004959703693,-1.026006016877577,-0.29535309804505017,-1.0494752505208222,-0.20539328517807404,0.2354404385482917,4.201020506421726,947461,533817,0.05444268580842323
296.289,0.09899999999998954,1.3307122040692447,1.305699018157931,0.25679767140735893,-1.067093432070367,-0.42052252647834687,-1.1964727388655871,-0.24065643018737445,0.19419590615883328,4.395216412580559,947461,533817,0.05459217616452759
296.388,0.10000000000002274,1.4851958724125103,1.4551106353404515,0.29742195337645316,-1.0842169419351566,-0.5680516870000283,-1.3257369416632088,-0.2660793996567003,0.20162097199679838,4.596837384577357,947461,533817,0.054735016733334835
296.488,0.10000000000002274,1.2889097503113327,1.2749052705426738,0.1894858717428124,-1.0800936887495824,-0.6968766932202937,-1.471248005197287,-0.2958215949943524,0.14754729435267855,4.744384678930036,947462,533817,-0.054822480998396816
