 Time, x,y,z,q_x,q_y_,q_z,q_w,x_dot,y_dot,z_dot 
3519.86,490362,4416170,1642.95,-0.00306696,-7.82E-05,0.0254953,0.99967,0.927734,0,0
3519.94,490361,4416170,1642.95,-0.00402113,-0.000102005,0.0253589,0.99967,0.936415,0,0
3520.07,490361,4416170,1642.95,-0.00483899,-0.000122422,0.0252907,0.999668,0.923394,0,0
3520.14,490361,4416170,1642.96,-0.00538425,-0.000135482,0.0251543,0.999669,0.924479,0,0
3520.26,490361,4416170,1642.96,-0.00558873,-0.000139864,0.0250179,0.999671,0.881076,0,0
3520.34,490361,4416170,1642.96,-0.00565687,-0.000141955,0.0250861,0.999669,0.885417,0,0
3520.46,490361,4416170,1642.96,-0.00552053,-0.000140041,0.0253587,0.999663,0.879991,0,0
3520.54,490361,4416170,1642.96,-0.0052479,-0.000133483,0.0254269,0.999663,0.868056,0,0
3520.66,490361,4416170,1642.96,-0.00490711,-0.000125819,0.0256314,0.999659,0.869141,0,0
3520.74,490361,4416170,1642.96,-0.00477075,-0.000124276,0.0260403,0.99965,0.883247,0,0
3520.86,490361,4416170,1642.96,-0.00477071,-0.000125902,0.0263811,0.999641,0.896267,0,0
3520.95,490361,4416170,1642.96,-0.00463438,-0.000122937,0.0265174,0.999638,0.927734,0,0
3521.06,490360,4416170,1642.96,-0.00436177,-0.000115705,0.0265175,0.999639,0.968967,0,0
3521.16,490360,4416170,1642.96,-0.00429362,-0.000113897,0.0265174,0.999639,1.00694,0,0
3521.27,490360,4416170,1642.96,-0.00408914,-0.00010931,0.0267219,0.999635,1.00694,0,0
3521.35,490360,4416170,1642.96,-0.00408911,-0.000110704,0.0270627,0.999625,1.02648,0,0
3521.45,490360,4416170,1642.96,-0.00408908,-0.000111819,0.0273353,0.999618,1.04492,0,0
3521.54,490360,4416170,1642.96,-0.00422537,-0.000115834,0.0274035,0.999616,1.04926,0,0
3521.67,490360,4416170,1642.96,-0.00436168,-0.000119273,0.0273353,0.999617,1.04492,0,0
3521.74,490360,4416170,1642.96,-0.0040891,-0.000110982,0.0271309,0.999624,1.05252,0,0
3521.86,490360,4416170,1642.96,-0.00429354,-0.000117117,0.0272672,0.999619,1.03624,0,0
3521.95,490359,4416170,1642.96,-0.00463426,-0.000127676,0.0275397,0.99961,1.04167,0,0
3522.06,490359,4416170,1642.96,-0.00483869,-0.000133968,0.027676,0.999605,1.03516,0,0
3522.15,490359,4416170,1642.96,-0.00456611,-0.000125798,0.0275397,0.99961,1.05143,0,0
3522.26,490359,4416170,1642.95,-0.00415721,-0.000114249,0.0274716,0.999614,1.01671,0,0
3522.34,490359,4416170,1642.95,-0.00408903,-0.000113492,0.0277442,0.999607,1.02431,0,0
3522.48,490359,4416170,1642.95,-0.00374824,-0.000105567,0.0281531,0.999597,1.0102,0,0
3522.56,490359,4416170,1642.95,-0.00327114,-9.39E-05,0.0286984,0.999583,1.02756,0,0
3522.67,490359,4416170,1642.95,-0.00327109,-9.57E-05,0.0292436,0.999567,1.05469,0,0
3522.76,490359,4416170,1642.95,-0.00367992,-0.000109418,0.0297206,0.999551,1.10026,0,0
3522.86,490359,4416170,1642.95,-0.00374807,-0.000111444,0.0297205,0.999551,1.14366,0,0
3522.95,490358,4416170,1642.94,-0.00374807,-0.000111444,0.0297205,0.999551,1.18707,0,0
3523.06,490358,4416170,1642.94,-0.00395247,-0.000118601,0.0299931,0.999542,1.199,0,0
3523.14,490358,4416170,1642.94,-0.00422502,-0.000127933,0.0302657,0.999533,1.22504,0,0
3523.26,490358,4416170,1642.94,-0.003748,-0.000113489,0.0302657,0.999535,1.18707,0,0
3523.34,490358,4416170,1642.94,-0.00293028,-8.81E-05,0.0300614,0.999544,1.20443,0,0
3523.46,490358,4416170,1642.93,-0.00258955,-0.000077881,0.0300614,0.999545,1.17622,0,0
3523.55,490358,4416170,1642.93,-0.00279396,-8.48E-05,0.030334,0.999536,1.15668,0,0
3523.66,490358,4416170,1642.93,-0.00320281,-9.81E-05,0.0306065,0.999526,1.14149,0,0
3523.74,490357,4416170,1642.93,-0.00408869,-0.0001252,0.0306064,0.999523,1.16211,0,0
3523.86,490357,4416170,1642.93,-0.0051109,-0.000154757,0.0302655,0.999529,1.15885,0,0
3523.94,490357,4416170,1642.93,-0.00667831,-0.000199483,0.0298564,0.999532,1.17513,0,0
3524.06,490357,4416170,1642.93,-0.00804125,-0.000238549,0.0296517,0.999528,1.1556,0,0
3524.15,490357,4416170,1642.92,-0.00885904,-0.000260996,0.029447,0.999527,1.17513,0,0
3524.26,490357,4416170,1642.92,-0.00899535,-0.000264398,0.0293788,0.999528,1.16428,0,0
3524.35,490357,4416170,1642.91,-0.00865459,-0.000255562,0.0295152,0.999527,1.20334,0,0
3524.46,490357,4416170,1642.91,-0.00715537,-0.000212269,0.0296519,0.999535,1.20768,0,0
3524.54,490357,4416170,1642.9,-0.00429324,-0.000127654,0.0297205,0.999549,1.19141,0,0
3524.66,490356,4416170,1642.9,-0.000817745,-2.49E-05,0.0304022,0.999537,1.20551,0,0
3524.75,490356,4416170,1642.9,0.00197613,6.28E-05,0.031765,0.999493,1.21311,0,0
3524.86,490356,4416170,1642.9,0.0041565,0.000137772,0.0331276,0.999442,1.29666,0,0
3524.95,490356,4416170,1642.9,0.00579163,0.0001979,0.0341494,0.9994,1.40734,0,0
3525.06,490356,4416170,1642.9,0.00660916,0.000228541,0.0345581,0.999381,1.49306,0,0
3525.15,490356,4416170,1642.89,0.00769939,0.000264138,0.0342852,0.999382,1.58963,0,0
3525.26,490356,4416170,1642.89,0.00769933,0.000265714,0.0344897,0.999375,1.6352,0,0
3525.35,490355,4416170,1642.89,0.0057234,0.000198303,0.0346264,0.999384,1.66775,0,0
3525.47,490355,4416170,1642.89,0.00449707,0.000152744,0.0339452,0.999414,1.66233,0,0
3525.55,490355,4416170,1642.89,0.00306622,0.000103098,0.0336047,0.99943,1.66341,0,0
3525.67,490355,4416170,1642.89,0.000136276,4.61E-06,0.0338093,0.999428,1.61241,0,0
3525.75,490355,4416170,1642.88,-0.00381575,-0.00012804,0.0335365,0.99943,1.58312,0,0
3525.87,490355,4416170,1642.88,-0.00667784,-0.000214509,0.0321051,0.999462,1.54731,0,0
3525.95,490354,4416170,1642.88,-0.00763246,-0.000223818,0.029311,0.999541,1.5701,0,0
3526.06,490354,4416170,1642.88,-0.00763292,-0.000207686,0.0271984,0.999601,1.56901,0,0
3526.15,490354,4416170,1642.88,-0.00804193,-0.000214426,0.0266532,0.999612,1.59397,0,0
3526.26,490354,4416170,1642.87,-0.00804192,-0.000214974,0.0267213,0.999611,1.57227,0,0
3526.34,490354,4416170,1642.86,-0.00674712,-0.00017806,0.0263808,0.999629,1.61241,0,0
3526.46,490354,4416170,1642.86,-0.00436194,-0.00010946,0.0250862,0.999676,1.54514,0,0
3526.54,490353,4416170,1642.86,-0.00293072,-7.19E-05,0.0245411,0.999695,1.56141,0,0
3526.66,490353,4416170,1642.86,-0.00429382,-0.000106286,0.0247455,0.999685,1.5115,0,0
3526.75,490353,4416170,1642.85,-0.00497549,-0.000118408,0.0237912,0.999705,1.54948,0,0
3526.86,490353,4416170,1642.85,-0.00429416,-9.14E-05,0.0212694,0.999765,1.52452,0,0
3527.06,490353,4416170,1642.86,-0.0056576,-0.000109172,0.0192926,0.999798,1.55165,0,0
3527.14,490352,4416170,1642.86,-0.00695271,-0.000133215,0.0191561,0.999792,1.59939,0,0
3527.26,490352,4416170,1642.86,-0.00736178,-0.000136032,0.0184744,0.999802,1.55165,0,0
3527.34,490352,4416170,1642.86,-0.00872518,-0.000154084,0.0176562,0.999806,1.53537,0,0
3527.46,490352,4416170,1642.86,-0.0121334,-0.000208479,0.0171785,0.999779,1.48112,0,0
3527.54,490352,4416170,1642.86,-0.0151327,-0.000246598,0.0162917,0.999753,1.52344,0,0
3527.66,490352,4416170,1642.87,-0.0174505,-0.00025581,0.0146553,0.99974,1.53863,0,0
3527.76,490352,4416170,1642.87,-0.0181325,-0.000236131,0.0130193,0.999751,1.6059,0,0
3527.87,490351,4416170,1642.87,-0.0173149,-0.00020069,0.0115881,0.999783,1.57878,0,0
3528.06,490351,4416170,1642.87,-0.0158152,-0.000190856,0.0120655,0.999802,1.56793,0,0
3528.15,490351,4416170,1642.88,-0.014452,-0.000172434,0.0119294,0.999824,1.55599,0,0
3528.26,490351,4416170,1642.88,-0.0141111,-0.000173178,0.0122703,0.999825,1.49957,0,0
3528.34,490351,4416170,1642.88,-0.0151336,-0.000180568,0.0119293,0.999814,1.54405,0,0
3528.46,490350,4416170,1642.88,-0.01602,-0.000172572,0.0107703,0.999814,1.54188,0,0
3528.55,490350,4416170,1642.87,-0.0164973,-0.000157467,0.00954331,0.999818,1.57986,0,0
3528.67,490350,4416170,1642.87,-0.0166339,-0.000130418,0.00783919,0.999831,1.59288,0,0
3528.75,490350,4416170,1642.87,-0.0156797,-0.000104763,0.00668044,0.999855,1.62109,0,0
3528.87,490350,4416170,1642.88,-0.0145891,-9.05E-05,0.00620338,0.999874,1.59397,0,0
3528.96,490350,4416170,1642.88,-0.0152707,-9.89E-05,0.00647603,0.999862,1.54188,0,0
3529.06,490350,4416170,1642.88,-0.0160887,-0.000109689,0.00681675,0.999847,1.52995,0,0
3529.14,490349,4416170,1642.88,-0.0169068,-0.00010374,0.00613502,0.999838,1.5332,0,0
3529.27,490349,4416170,1642.88,-0.0173158,-9.21E-05,0.00531699,0.999836,1.52886,0,0
3529.34,490349,4416170,1642.88,-0.0184065,-8.66E-05,0.00470342,0.99982,1.56141,0,0
3529.45,490349,4416170,1642.88,-0.0182021,-7.82E-05,0.00429443,0.999825,1.57878,0,0
3529.55,490349,4416170,1642.88,-0.0177249,-7.49E-05,0.00422628,0.999834,1.56033,0,0
3529.66,490349,4416170,1642.88,-0.0185428,-9.48E-05,0.00511237,0.999815,1.51259,0,0
3529.75,490348,4416170,1642.88,-0.0191562,-0.0001084,0.00565762,0.9998,1.56576,0,0
3529.86,490348,4416170,1642.88,-0.0184746,-9.95E-05,0.00538506,0.999815,1.55924,0,0
3530.06,490348,4416170,1642.88,-0.0200422,-0.000133912,0.00667998,0.999777,1.5408,0,0
3530.16,490348,4416170,1642.88,-0.0218826,-0.000141732,0.00647523,0.99974,1.5701,0,0
3530.26,490348,4416170,1642.88,-0.0235185,-0.000131481,0.00558893,0.999708,1.52344,0,0
3530.35,490347,4416170,1642.89,-0.0260404,-0.000120724,0.00463443,0.99965,1.55273,0,0
3530.46,490347,4416170,1642.89,-0.0288346,-0.000110088,0.00381631,0.999577,1.52995,0,0
3530.55,490347,4416170,1642.89,-0.0307429,-7.55E-05,0.0024532,0.999524,1.53429,0,0
3530.66,490347,4416170,1642.89,-0.029857,-3.46E-05,0.00115849,0.999554,1.51801,0,0
3530.75,490347,4416170,1642.9,-0.0282214,-5.39E-05,0.0019082,0.9996,1.53537,0,0
3530.86,490347,4416170,1642.9,-0.0266538,-0.000110848,0.00415728,0.999636,1.5332,0,0
3530.94,490347,4416170,1642.9,-0.0247453,-0.000141713,0.00572506,0.999677,1.58095,0,0
3531.06,490346,4416170,1642.9,-0.0224277,-0.000162082,0.00722485,0.999722,1.57986,0,0
3531.14,490346,4416170,1642.9,-0.0217459,-0.000192738,0.00886078,0.999724,1.58529,0,0
3531.27,490346,4416170,1642.89,-0.0216094,-0.000209209,0.00967869,0.99972,1.52344,0,0
3531.34,490346,4416170,1642.89,-0.0201781,-0.000191225,0.00947453,0.999751,1.55165,0,0
3531.46,490346,4416170,1642.89,-0.0185421,-0.000185835,0.0100201,0.999778,1.51367,0,0
3531.54,490346,4416170,1642.89,-0.0181329,-0.000202753,0.0111789,0.999773,1.51042,0,0
3531.66,490345,4416170,1642.89,-0.016974,-0.000203683,0.0119971,0.999784,1.52995,0,0
3531.74,490345,4416170,1642.88,-0.0147926,-0.000189611,0.0128155,0.999808,1.56901,0,0
3531.86,490345,4416170,1642.88,-0.0137019,-0.000186842,0.0136337,0.999813,1.55924,0,0
3531.94,490345,4416170,1642.88,-0.0129518,-0.000193395,0.014929,0.999805,1.61784,0,0
3532.06,490345,4416170,1642.88,-0.01227,-0.000194092,0.0158152,0.9998,1.55599,0,0
3532.14,490345,4416170,1642.89,-0.0107702,-0.000184322,0.0171106,0.999796,1.57986,0,0
3532.27,490344,4416170,1642.89,-0.0115197,-0.000210505,0.0182692,0.999767,1.50391,0,0
3532.34,490344,4416170,1642.89,-0.011247,-0.000210891,0.0187464,0.999761,1.52235,0,0
3532.46,490344,4416170,1642.89,-0.00886129,-0.000167969,0.0189513,0.999781,1.4974,0,0
3532.54,490344,4416170,1642.89,-0.00681637,-0.000131532,0.0192924,0.999791,1.52561,0,0
3532.65,490344,4416170,1642.89,-0.00327186,-6.40E-05,0.0195654,0.999803,1.52344,0,0
3532.75,490344,4416170,1642.9,0.000613456,1.29E-05,0.0210651,0.999778,1.58095,0,0
3532.86,490344,4416170,1642.9,0.00143134,3.28E-05,0.0229054,0.999737,1.56684,0,0
3532.94,490343,4416170,1642.9,0.00163578,3.92E-05,0.0239278,0.999712,1.59071,0,0
3533.06,490343,4416170,1642.9,0.00122688,2.75E-05,0.0224283,0.999748,1.56793,0,0
3533.14,490343,4416170,1642.9,0.00163592,3.25E-05,0.0198381,0.999802,1.6059,0,0
3533.26,490343,4416170,1642.9,0.00129516,2.30E-05,0.0177251,0.999842,1.5408,0,0
3533.35,490343,4416170,1642.9,0.00136334,2.33E-05,0.0171115,0.999853,1.59288,0,0
3533.46,490343,4416170,1642.9,0.00340837,5.65E-05,0.0165661,0.999857,1.58529,0,0
3533.54,490342,4416170,1642.89,0.00477167,8.13E-05,0.0170432,0.999843,1.58854,0,0
3533.66,490342,4416170,1642.89,0.00620311,0.000108699,0.0175202,0.999827,1.59722,0,0
3533.68,490342,4416170,1642.89,0.00640759,0.000113156,0.0176565,0.999824,1.61675,0,0
3533.86,490342,4416170,1642.89,0.00688471,0.00012346,0.0179292,0.999816,1.57118,0,0
3533.94,490342,4416170,1642.88,0.0074982,0.000133439,0.0177928,0.999814,1.61675,0,0
3534.05,490342,4416170,1642.88,0.00838443,0.000144064,0.0171791,0.999817,1.54839,0,0
3534.15,490341,4416170,1642.88,0.00954312,0.000169179,0.0177243,0.999797,1.54948,0,0
3534.18,490341,4416170,1642.88,0.00947492,0.000170555,0.017997,0.999793,1.50499,0,0
3534.25,490341,4416170,1642.88,0.00892952,0.000165609,0.0185423,0.999788,1.50499,0,0
3534.34,490341,4416170,1642.88,0.00988383,0.000181286,0.0183377,0.999783,1.53103,0,0
3534.46,490341,4416170,1642.89,0.0120652,0.000210599,0.0174512,0.999775,1.53537,0,0
3534.54,490341,4416170,1642.89,0.0116561,0.000207433,0.017792,0.999774,1.5191,0,0
3534.66,490341,4416170,1642.89,0.00933856,0.00017001,0.0182014,0.999791,1.50716,0,0
3534.7,490340,4416170,1642.88,0.0083161,0.000151964,0.0182698,0.999798,1.57444,0,0
3534.74,490341,4416170,1642.88,0.00695286,0.00012563,0.0180654,0.999813,1.57444,0,0
3534.86,490340,4416170,1642.88,0.00463538,7.65E-05,0.0164979,0.999853,1.61133,0,0
3534.94,490340,4416170,1642.89,0.00218143,3.14E-05,0.0143848,0.999894,1.63628,0,0
3535.06,490340,4416170,1642.89,0.000818056,1.05E-05,0.0128169,0.999918,1.60265,0,0
3535.14,490340,4416170,1642.89,0,0,0.0115216,0.999934,1.60916,0,0
3535.26,490340,4416170,1642.89,-0.00054538,-6.25E-06,0.0114534,0.999934,1.52995,0,0
3535.34,490340,4416170,1642.89,0.000409034,4.71E-06,0.0115216,0.999934,1.56901,0,0
3535.46,490339,4416170,1642.89,0.00115893,1.34E-05,0.0115898,0.999932,1.56033,0,0
3535.54,490339,4416170,1642.89,0.00238601,2.91E-05,0.0122034,0.999923,1.53754,0,0
3535.66,490339,4416170,1642.89,0.00368126,4.62E-05,0.0125441,0.999915,1.51693,0,0
3535.74,490339,4416170,1642.89,0.00409027,5.24E-05,0.0128168,0.999909,1.54297,0,0
3535.86,490339,4416170,1642.89,0.00402209,5.24E-05,0.0130213,0.999907,1.56359,0,0
3535.94,490339,4416170,1642.89,0.00409029,5.08E-05,0.0124078,0.999915,1.55707,0,0
3536.06,490338,4416170,1642.89,0.00395397,4.72E-05,0.0119306,0.999921,1.56793,0,0
3536.14,490338,4416170,1642.89,0.00279506,3.24E-05,0.0115898,0.999929,1.58095,0,0
3536.25,490338,4416170,1642.9,0.00190883,2.19E-05,0.0114534,0.999933,1.54297,0,0
3536.34,490338,4416170,1642.9,0.00102259,1.12E-05,0.0109081,0.99994,1.54839,0,0
3536.45,490338,4416170,1642.9,-0.00102259,-0.000011434,0.0111808,0.999937,1.5842,0,0
3536.54,490338,4416170,1642.9,-0.00361314,-4.06E-05,0.0112489,0.99993,1.57552,0,0
3536.65,490337,4416170,1642.9,-0.0050448,-5.19E-05,0.0102944,0.999934,1.55599,0,0
3536.74,490337,4416170,1642.9,-0.00572657,-5.43E-05,0.0094763,0.999939,1.59614,0,0
3536.87,490337,4416170,1642.9,-0.00640832,-5.90E-05,0.00920356,0.999937,1.54514,0,0
3536.94,490337,4416170,1642.9,-0.00606745,-5.63E-05,0.00927176,0.999939,1.57661,0,0
3537.05,490337,4416170,1642.9,-0.00579473,-0.000056101,0.00968079,0.999936,1.55599,0,0
3537.14,490337,4416170,1642.91,-0.00504483,-0.000048841,0.00968084,0.99994,1.56033,0,0
3537.25,490337,4416170,1642.9,-0.00490849,-4.75E-05,0.00968084,0.999941,1.5115,0,0
3537.34,490336,4416170,1642.91,-0.00518118,-4.98E-05,0.00961268,0.99994,1.52995,0,0
3537.45,490336,4416170,1642.9,-0.00559025,-5.11E-05,0.00913546,0.999943,1.51042,0,0
3537.54,490336,4416170,1642.9,-0.0055221,-4.71E-05,0.00852188,0.999948,1.54297,0,0
3537.65,490336,4416170,1642.9,-0.00593116,-4.89E-05,0.00824915,0.999948,1.55273,0,0
3537.75,490336,4416170,1642.91,-0.00613568,-5.02E-05,0.00818096,0.999948,1.60807,0,0
3537.86,490336,4416170,1642.91,-0.00709011,-5.75E-05,0.00811276,0.999942,1.5918,0,0
3537.94,490335,4416170,1642.91,-0.00858989,-7.14E-05,0.00831717,0.999929,1.6276,0,0
3538.05,490335,4416170,1642.92,-0.009408,-7.25E-05,0.0077036,0.999926,1.56576,0,0
3538.14,490335,4416170,1642.92,-0.0097489,-6.91E-05,0.00709003,0.999927,1.57986,0,0
3538.26,490335,4416170,1642.92,-0.0104306,-7.32E-05,0.00702179,0.999921,1.53646,0,0
3538.34,490335,4416170,1642.93,-0.0107715,-7.56E-05,0.00702179,0.999917,1.53863,0,0
3538.45,490335,4416170,1642.93,-0.0108396,-7.76E-05,0.00715809,0.999916,1.53646,0,0
3538.56,490335,4416170,1642.93,-0.0115895,-0.000086127,0.00743074,0.999905,1.53863,0,0
3538.65,490334,4416170,1642.93,-0.0117259,-8.31E-05,0.00708986,0.999906,1.52452,0,0
3538.76,490334,4416170,1642.94,-0.0111805,-7.32E-05,0.00654452,0.999916,1.57986,0,0
3538.85,490334,4416170,1642.94,-0.0117941,-7.80E-05,0.00661263,0.999909,1.54405,0,0
3538.94,490334,4416170,1642.94,-0.0124758,-8.51E-05,0.00681713,0.999899,1.59505,0,0
3539.06,490334,4416170,1642.94,-0.0122713,-7.45E-05,0.00606725,0.999906,1.52127,0,0
3539.14,490334,4416170,1642.94,-0.0124758,-7.14E-05,0.00572637,0.999906,1.58095,0,0
3539.25,490333,4416170,1642.95,-0.0134302,-7.87E-05,0.00586267,0.999893,1.54297,0,0
3539.34,490333,4416170,1642.94,-0.0141801,-8.02E-05,0.00565809,0.999883,1.5918,0,0
3539.46,490333,4416170,1642.94,-0.01493,-0.000081431,0.00545351,0.999874,1.60482,0,0
3539.56,490333,4416170,1642.95,-0.0152027,-7.26E-05,0.00477178,0.999873,1.55924,0,0
3539.65,490333,4416170,1642.95,-0.0152027,-0.000066334,0.00436279,0.999875,1.55599,0,0
3539.76,490333,4416170,1642.95,-0.0152027,-6.74E-05,0.00443098,0.999875,1.56793,0,0
3539.85,490332,4416170,1642.95,-0.0143847,-6.08E-05,0.00422653,0.999888,1.54405,0,0
3539.96,490332,4416170,1642.96,-0.0133622,-5.56E-05,0.00415842,0.999902,1.55816,0,0
3540.05,490332,4416170,1642.96,-0.0128168,-5.94E-05,0.00463565,0.999907,1.5408,0,0
3540.15,490332,4416170,1642.96,-0.0124759,-5.78E-05,0.00463565,0.999911,1.56467,0,0
3540.25,490332,4416170,1642.96,-0.0123396,-5.64E-05,0.0045675,0.999913,1.51584,0,0
3540.38,490332,4416170,1642.97,-0.0128168,-5.77E-05,0.0044993,0.999908,1.52344,0,0
3540.46,490332,4416170,1642.97,-0.0132258,-6.13E-05,0.00463561,0.999902,1.53971,0,0
3540.56,490331,4416170,1642.97,-0.0136348,-5.86E-05,0.00429476,0.999898,1.54839,0,0
3540.64,490331,4416170,1642.97,-0.0133622,-5.47E-05,0.00409023,0.999902,1.55056,0,0
3540.78,490331,4416170,1642.98,-0.012885,-5.45E-05,0.00422661,0.999908,1.55816,0,0
3540.85,490331,4416170,1642.98,-0.0117942,-6.03E-05,0.00511292,0.999917,1.50716,0,0
3540.97,490331,4416170,1642.98,-0.0100897,-7.77E-05,0.00770352,0.999919,1.57444,0,0
3541.05,490331,4416170,1642.98,-0.00858976,-8.55E-05,0.00995332,0.999914,1.57552,0,0
3541.15,490330,4416170,1642.98,-0.00654449,-7.67E-05,0.0117259,0.99991,1.62435,0,0
3541.25,490330,4416170,1642.98,-0.00572635,-0.000074181,0.012953,0.9999,1.56467,0,0
3541.38,490330,4416170,1642.98,-0.00443112,-5.68E-05,0.0128168,0.999908,1.58746,0,0
3541.45,490330,4416170,1642.98,-0.00279502,-3.56E-05,0.0127487,0.999915,1.5701,0,0
3541.55,490330,4416170,1642.98,-0.00252232,-3.37E-05,0.0133622,0.999908,1.55816,0,0
3541.65,490330,4416170,1642.98,-0.00197694,-2.75E-05,0.0139076,0.999901,1.55273,0,0
3541.77,490329,4416170,1642.98,-0.00102255,-1.43E-05,0.0139758,0.999902,1.59288,0,0
3541.85,490329,4416170,1642.98,-0.000545362,-7.62E-06,0.0139758,0.999902,1.57986,0,0
3541.96,490329,4416170,1642.98,-0.000477192,-6.64E-06,0.0139077,0.999903,1.59614,0,0
3542.05,490329,4416170,1642.98,-0.00102254,-0.000015129,0.0147938,0.99989,1.58963,0,0
3542.14,490329,4416170,1642.98,-0.00149972,-2.27E-05,0.0151347,0.999884,1.61241,0,0
3542.25,490329,4416170,1642.98,-0.00109071,-1.61E-05,0.0147938,0.99989,1.56576,0,0
3542.37,490329,4416170,1642.98,-6.82E-05,-9.90E-07,0.0145211,0.999895,1.57769,0,0
3542.45,490328,4416170,1642.98,0.000272677,4.11E-06,0.0150665,0.999886,1.57444,0,0
3542.55,490328,4416170,1642.98,0.00136337,2.16E-05,0.0158164,0.999874,1.54948,0,0
3542.65,490328,4416170,1642.98,0.00224953,3.70E-05,0.0164299,0.999862,1.56901,0,0
3542.75,490328,4416170,1642.98,0.00293119,4.94E-05,0.0168388,0.999854,1.57986,0,0
3542.85,490328,4416170,1642.98,0.003272,5.64E-05,0.0172478,0.999846,1.56467,0,0
3542.95,490328,4416170,1642.98,0.00327198,5.76E-05,0.0175887,0.99984,1.57227,0,0
3543.05,490327,4416170,1642.99,0.00381729,6.79E-05,0.0177931,0.999834,1.5408,0,0
3543.17,490327,4416170,1642.99,0.0037491,6.83E-05,0.0182021,0.999827,1.56576,0,0
3543.25,490327,4416170,1642.99,0.00347641,6.47E-05,0.0186111,0.999821,1.50825,0,0
3543.37,490327,4416170,1642.99,0.00340824,6.41E-05,0.0188156,0.999817,1.5408,0,0
3543.45,490327,4416170,1642.99,0.00415803,7.88E-05,0.0189519,0.999812,1.56576,0,0
3543.57,490327,4416170,1642.99,0.00497599,9.50E-05,0.0190881,0.999805,1.57552,0,0
3543.65,490326,4416170,1642.99,0.00620286,0.000121808,0.0196333,0.999788,1.57986,0,0
3543.76,490326,4416170,1642.99,0.00606639,0.000126576,0.0208602,0.999764,1.58203,0,0
3543.84,490326,4416170,1642.99,0.00545283,0.000118981,0.0218146,0.999747,1.5625,0,0
3543.98,490326,4416170,1642.99,0.00511205,0.000110499,0.0216101,0.999753,1.5701,0,0
3544.05,490326,4416170,1642.99,0.0051803,0.000108088,0.0208604,0.999769,1.57661,0,0
3544.18,490326,4416170,1643,0.00449873,9.14E-05,0.0203151,0.999784,1.60156,0,0
3544.26,490325,4416170,1643,0.00415792,8.45E-05,0.0203152,0.999785,1.56793,0,0
3544.37,490325,4416170,1643,0.00463506,9.39E-05,0.0202469,0.999784,1.5918,0,0
3544.46,490325,4416170,1643,0.00593013,0.000120902,0.0203831,0.999775,1.56684,0,0
3544.57,490325,4416170,1643,0.00742961,0.000154513,0.0207919,0.999756,1.55599,0,0
3544.66,490325,4416170,1643,0.00865642,0.000183569,0.0212006,0.999738,1.53754,0,0
3544.78,490325,4416170,1643.01,0.00913338,0.000200537,0.0219503,0.999717,1.56576,0,0
3544.85,490325,4416170,1643.01,0.00906511,0.000203985,0.0224956,0.999706,1.5408,0,0
3544.97,490324,4416170,1643.01,0.00790634,0.000182224,0.0230411,0.999703,1.5625,0,0
3545.05,490324,4416170,1643.01,0.00647503,0.000149678,0.0231095,0.999712,1.56793,0,0
3545.18,490324,4416170,1643,0.00524829,0.000117024,0.0222917,0.999738,1.62001,0,0
3545.25,490324,4416170,1643,0.0042942,8.93E-05,0.0207923,0.999775,1.59071,0,0
3545.37,490324,4416170,1643,0.00388532,7.68E-05,0.0197699,0.999797,1.61024,0,0
3545.45,490324,4416170,1643.01,0.00361268,7.05E-05,0.0194973,0.999803,1.58854,0,0
3545.57,490323,4416170,1643.01,0.00347636,6.76E-05,0.0194291,0.999805,1.55924,0,0
3545.65,490323,4416170,1643.01,0.00286286,5.72E-05,0.0199744,0.999796,1.5332,0,0
3545.78,490323,4416170,1643.02,0.00115875,2.46E-05,0.0212014,0.999775,1.54297,0,0
3545.85,490323,4416170,1643.01,-0.00109058,-2.33E-05,0.0213378,0.999772,1.54297,0,0
3545.97,490323,4416170,1643.01,-0.00115878,-2.28E-05,0.0197018,0.999805,1.60373,0,0
3546.05,490323,4416170,1643.01,-0.000477154,-8.98E-06,0.0188157,0.999823,1.58637,0,0
3546.17,490322,4416170,1643.01,-0.00197676,-0.000038414,0.0194291,0.999809,1.57661,0,0
3546.26,490322,4416170,1643.01,-0.00231756,-4.58E-05,0.0197699,0.999802,1.53971,0,0
3546.38,490322,4416170,1643.01,-0.000817981,-1.52E-05,0.0186112,0.999826,1.55924,0,0
3546.46,490322,4416170,1643.02,-0.000749817,-1.39E-05,0.0185431,0.999828,1.5332,0,0
3546.57,490322,4416170,1643.02,-0.00204494,-3.89E-05,0.0190202,0.999817,1.53863,0,0
3546.66,490322,4416170,1643.02,-0.00245392,-0.000047017,0.0191565,0.999813,1.55599,0,0
3546.77,490322,4416170,1643.02,-0.0028629,-5.50E-05,0.0192246,0.999811,1.59071,0,0
3546.85,490321,4416170,1643.03,-0.00408984,-7.92E-05,0.0193609,0.999804,1.57661,0,0
3546.97,490321,4416170,1643.02,-0.00483965,-9.27E-05,0.0191563,0.999805,1.60048,0,0
3547.05,490321,4416170,1643.02,-0.0046352,-8.69E-05,0.0187473,0.999814,1.58095,0,0
3547.17,490321,4416170,1643.02,-0.00422623,-7.84E-05,0.0185429,0.999819,1.54948,0,0
3547.25,490321,4416170,1643.02,-0.00490783,-9.34E-05,0.01902,0.999807,1.44314,0,0
3547.37,490321,4416170,1643.02,-0.00504412,-9.80E-05,0.0194289,0.999799,1.40191,0,0
