Time, x,y,z,q_x,q_y_,q_z,q_w,x_dot,y_dot,z_dot
297.973,947464,533817,1660.73,0.0159269,0.00191621,0.99751,-0.0686725,-2.117,0,0
297.993,947464,533817,1660.73,0.0159269,0.00191621,0.99751,-0.0686725,-2.123,0,0
298.025,947464,533817,1660.73,0.0159269,0.00191621,0.99751,-0.0686725,-2.127,0,0
298.034,947465,533817,1660.72,0.0177234,0.0025328,0.997149,-0.0733027,-2.128,0,0
298.054,947465,533817,1660.72,0.0177234,0.0025328,0.997149,-0.0733027,-2.124,0,0
298.087,947465,533817,1660.72,0.0177234,0.0025328,0.997149,-0.0733027,-2.123,0,0
298.095,947465,533817,1660.72,0.0177234,0.0025328,0.997149,-0.0733027,-2.117,0,0
298.114,947465,533817,1660.72,0.0177234,0.0025328,0.997149,-0.0733027,-2.107,0,0
298.134,947465,533817,1660.72,0.0182495,0.0036104,0.9968,-0.0777382,-2.1,0,0
298.158,947465,533817,1660.72,0.0182495,0.0036104,0.9968,-0.0777382,-2.097,0,0
298.173,947465,533817,1660.72,0.0182495,0.0036104,0.9968,-0.0777382,-2.094,0,0
298.193,947465,533817,1660.72,0.0182495,0.0036104,0.9968,-0.0777382,-2.094,0,0
298.23,947465,533817,1660.72,0.0182495,0.0036104,0.9968,-0.0777382,-2.102,0,0
298.233,947465,533817,1660.72,0.019236,0.00475543,0.996319,-0.0833965,-2.115,0,0
298.254,947465,533817,1660.72,0.019236,0.00475543,0.996319,-0.0833965,-2.13,0,0
298.283,947465,533817,1660.72,0.019236,0.00475543,0.996319,-0.0833965,-2.149,0,0
298.299,947465,533817,1660.72,0.019236,0.00475543,0.996319,-0.0833965,-2.158,0,0
298.313,947465,533817,1660.72,0.019236,0.00475543,0.996319,-0.0833965,-2.164,0,0
298.333,947465,533817,1660.72,0.0196612,0.00285972,0.995798,-0.0894007,-2.167,0,0
298.358,947465,533817,1660.72,0.0196612,0.00285972,0.995798,-0.0894007,-2.167,0,0
298.374,947465,533817,1660.72,0.0196612,0.00285972,0.995798,-0.0894007,-2.166,0,0
298.393,947465,533817,1660.72,0.0196612,0.00285972,0.995798,-0.0894007,-2.159,0,0
298.427,947465,533817,1660.72,0.0196612,0.00285972,0.995798,-0.0894007,-2.147,0,0
298.434,947465,533817,1660.73,0.0185885,0.000412641,0.995266,-0.0953969,-2.132,0,0
298.453,947465,533817,1660.73,0.0185885,0.000412641,0.995266,-0.0953969,-2.116,0,0
298.486,947465,533817,1660.73,0.0185885,0.000412641,0.995266,-0.0953969,-2.104,0,0
298.497,947465,533817,1660.73,0.0185885,0.000412641,0.995266,-0.0953969,-2.096,0,0
298.514,947465,533817,1660.73,0.0185885,0.000412641,0.995266,-0.0953969,-2.096,0,0
298.533,947466,533817,1660.73,0.0181035,0.000564553,0.994566,-0.102522,-2.097,0,0
298.564,947466,533817,1660.73,0.0181035,0.000564553,0.994566,-0.102522,-2.098,0,0
298.573,947466,533817,1660.73,0.0181035,0.000564553,0.994566,-0.102522,-2.106,0,0
298.594,947466,533817,1660.73,0.0181035,0.000564553,0.994566,-0.102522,-2.109,0,0
298.634,947466,533817,1660.73,0.0181035,0.000564553,0.994566,-0.102522,-2.111,0,0
298.635,947466,533817,1660.72,0.0190771,0.000536914,0.993737,-0.110105,-2.112,0,0
298.653,947466,533817,1660.72,0.0190771,0.000536914,0.993737,-0.110105,-2.109,0,0
298.693,947466,533817,1660.72,0.0190771,0.000536914,0.993737,-0.110105,-2.102,0,0
298.699,947466,533817,1660.72,0.0190771,0.000536914,0.993737,-0.110105,-2.092,0,0
298.713,947466,533817,1660.72,0.0190771,0.000536914,0.993737,-0.110105,-2.083,0,0
298.733,947466,533817,1660.72,0.0185356,0.00115021,0.992987,-0.116754,-2.074,0,0
298.756,947466,533817,1660.72,0.0185356,0.00115021,0.992987,-0.116754,-2.071,0,0
298.774,947466,533817,1660.72,0.0185356,0.00115021,0.992987,-0.116754,-2.08,0,0
298.793,947466,533817,1660.72,0.0185356,0.00115021,0.992987,-0.116754,-2.092,0,0
298.834,947466,533817,1660.72,0.0185356,0.00115021,0.992987,-0.116754,-2.104,0,0
298.836,947466,533817,1660.72,0.0162299,0.00207383,0.992321,-0.122598,-2.112,0,0
298.854,947466,533817,1660.72,0.0162299,0.00207383,0.992321,-0.122598,-2.117,0,0
298.875,947466,533817,1660.72,0.0162299,0.00207383,0.992321,-0.122598,-2.127,0,0
298.895,947466,533817,1660.72,0.0162299,0.00207383,0.992321,-0.122598,-2.133,0,0
298.913,947466,533817,1660.72,0.0162299,0.00207383,0.992321,-0.122598,-2.136,0,0
298.934,947467,533817,1660.71,0.0165046,0.00207551,0.991529,-0.128817,-2.139,0,0
298.963,947467,533817,1660.71,0.0165046,0.00207551,0.991529,-0.128817,-2.139,0,0
298.973,947467,533817,1660.71,0.0165046,0.00207551,0.991529,-0.128817,-2.138,0,0
298.994,947467,533817,1660.71,0.0165046,0.00207551,0.991529,-0.128817,-2.136,0,0
299.028,947467,533817,1660.71,0.0165046,0.00207551,0.991529,-0.128817,-2.131,0,0
299.034,947467,533817,1660.71,0.0185192,0.00294601,0.990598,-0.13551,-2.125,0,0
299.053,947467,533817,1660.71,0.0185192,0.00294601,0.990598,-0.13551,-2.123,0,0
299.089,947467,533817,1660.71,0.0185192,0.00294601,0.990598,-0.13551,-2.128,0,0
299.115,947467,533817,1660.71,0.0185192,0.00294601,0.990598,-0.13551,-2.128,0,0
299.115,947467,533817,1660.71,0.0185192,0.00294601,0.990598,-0.13551,-2.13,0,0
299.134,947467,533817,1660.71,0.019118,0.00404034,0.98975,-0.141466,-2.137,0,0
299.158,947467,533817,1660.71,0.019118,0.00404034,0.98975,-0.141466,-2.151,0,0
299.173,947467,533817,1660.71,0.019118,0.00404034,0.98975,-0.141466,-2.168,0,0
299.194,947467,533817,1660.71,0.019118,0.00404034,0.98975,-0.141466,-2.18,0,0
299.223,947467,533817,1660.71,0.019118,0.00404034,0.98975,-0.141466,-2.19,0,0
299.233,947467,533817,1660.7,0.0177606,0.00339131,0.989023,-0.146652,-2.195,0,0
299.253,947467,533817,1660.7,0.0177606,0.00339131,0.989023,-0.146652,-2.197,0,0
299.286,947467,533817,1660.7,0.0177606,0.00339131,0.989023,-0.146652,-2.199,0,0
299.301,947467,533817,1660.7,0.0177606,0.00339131,0.989023,-0.146652,-2.195,0,0
299.313,947467,533817,1660.7,0.0177606,0.00339131,0.989023,-0.146652,-2.201,0,0
299.333,947467,533817,1660.71,0.0172952,0.00191052,0.988152,-0.152492,-2.204,0,0
299.364,947467,533817,1660.71,0.0172952,0.00191052,0.988152,-0.152492,-2.199,0,0
299.374,947467,533817,1660.71,0.0172952,0.00191052,0.988152,-0.152492,-2.199,0,0
299.393,947467,533817,1660.71,0.0172952,0.00191052,0.988152,-0.152492,-2.192,0,0
299.429,947468,533817,1660.7,0.0178809,0.000882196,0.987084,-0.159202,-2.177,0,0
299.434,947468,533817,1660.7,0.0178809,0.000882196,0.987084,-0.159202,-2.177,0,0
299.453,947468,533817,1660.7,0.0178809,0.000882196,0.987084,-0.159202,-2.162,0,0
299.489,947468,533817,1660.7,0.0178809,0.000882196,0.987084,-0.159202,-2.162,0,0
299.499,947468,533818,1660.7,0.0178809,0.000882196,0.987084,-0.159202,-2.145,0,0
299.513,947468,533818,1660.7,0.0178809,0.000882196,0.987084,-0.159202,-2.145,0,0
299.533,947468,533818,1660.7,0.0161157,0.00117962,0.986127,-0.165204,-2.139,0,0
299.571,947468,533818,1660.7,0.0161157,0.00117962,0.986127,-0.165204,-2.132,0,0
299.573,947468,533818,1660.7,0.0161157,0.00117962,0.986127,-0.165204,-2.13,0,0
299.594,947468,533818,1660.7,0.0161157,0.00117962,0.986127,-0.165204,-2.12,0,0
299.642,947468,533818,1660.7,0.0161157,0.00117962,0.986127,-0.165204,-2.12,0,0
299.645,947468,533818,1660.7,0.0136479,0.00190002,0.984986,-0.172081,-2.118,0,0
299.654,947468,533818,1660.7,0.0136479,0.00190002,0.984986,-0.172081,-2.118,0,0
299.688,947468,533818,1660.7,0.0136479,0.00190002,0.984986,-0.172081,-2.123,0,0
299.699,947468,533818,1660.7,0.0136479,0.00190002,0.984986,-0.172081,-2.128,0,0
299.714,947468,533818,1660.7,0.0136479,0.00190002,0.984986,-0.172081,-2.138,0,0
299.734,947468,533818,1660.7,0.0128419,0.00254272,0.983786,-0.17887,-2.145,0,0
299.791,947468,533818,1660.7,0.0128419,0.00254272,0.983786,-0.17887,-2.147,0,0
299.793,947468,533818,1660.7,0.0128419,0.00254272,0.983786,-0.17887,-2.146,0,0
299.794,947468,533818,1660.7,0.0128419,0.00254272,0.983786,-0.17887,-2.142,0,0
299.851,947468,533818,1660.7,0.0128419,0.00254272,0.983786,-0.17887,-2.135,0,0
299.852,947468,533818,1660.7,0.0116347,0.00268388,0.982544,-0.185646,-2.125,0,0
299.854,947468,533818,1660.7,0.0116347,0.00268388,0.982544,-0.185646,-2.118,0,0
299.902,947468,533818,1660.7,0.0116347,0.00268388,0.982544,-0.185646,-2.117,0,0
299.902,947468,533818,1660.7,0.0116347,0.00268388,0.982544,-0.185646,-2.113,0,0
299.913,947468,533818,1660.7,0.0116347,0.00268388,0.982544,-0.185646,-2.107,0,0
299.934,947469,533818,1660.7,0.00928671,0.00367757,0.981627,-0.19055,-2.107,0,0
299.96,947469,533818,1660.7,0.00928671,0.00367757,0.981627,-0.19055,-2.113,0,0
299.973,947469,533818,1660.7,0.00928671,0.00367757,0.981627,-0.19055,-2.121,0,0
299.993,947469,533818,1660.7,0.00928671,0.00367757,0.981627,-0.19055,-2.125,0,0
300.032,947469,533818,1660.7,0.00928671,0.00367757,0.981627,-0.19055,-2.128,0,0
300.033,947469,533818,1660.7,0.00592746,0.00444652,0.980741,-0.195173,-2.135,0,0
300.053,947469,533818,1660.7,0.00592746,0.00444652,0.980741,-0.195173,-2.135,0,0
300.089,947469,533818,1660.7,0.00592746,0.00444652,0.980741,-0.195173,-2.147,0,0
300.094,947469,533818,1660.7,0.00592746,0.00444652,0.980741,-0.195173,-2.158,0,0
300.114,947469,533818,1660.7,0.00592746,0.00444652,0.980741,-0.195173,-2.168,0,0
300.133,947469,533818,1660.69,0.00474182,0.00437839,0.979737,-0.200183,-2.175,0,0
300.159,947469,533818,1660.69,0.00474182,0.00437839,0.979737,-0.200183,-2.18,0,0
300.173,947469,533818,1660.69,0.00474182,0.00437839,0.979737,-0.200183,-2.186,0,0
300.193,947469,533818,1660.69,0.00474182,0.00437839,0.979737,-0.200183,-2.192,0,0
300.226,947469,533818,1660.69,0.00474182,0.00437839,0.979737,-0.200183,-2.198,0,0
300.233,947469,533818,1660.7,0.00530913,0.00424758,0.978699,-0.20519,-2.209,0,0
300.253,947469,533818,1660.7,0.00530913,0.00424758,0.978699,-0.20519,-2.221,0,0
300.277,947469,533818,1660.7,0.00530913,0.00424758,0.978699,-0.20519,-2.229,0,0
300.293,947469,533818,1660.7,0.00530913,0.00424758,0.978699,-0.20519,-2.219,0,0
300.313,947469,533818,1660.7,0.00530913,0.00424758,0.978699,-0.20519,-2.207,0,0
300.333,947469,533818,1660.69,0.00634281,0.0035897,0.977791,-0.209455,-2.194,0,0
300.353,947469,533818,1660.69,0.00634281,0.0035897,0.977791,-0.209455,-2.186,0,0
300.373,947469,533818,1660.69,0.00634281,0.0035897,0.977791,-0.209455,-2.186,0,0
300.393,947469,533818,1660.69,0.00634281,0.0035897,0.977791,-0.209455,-2.186,0,0
300.442,947469,533818,1660.69,0.00634281,0.0035897,0.977791,-0.209455,-2.181,0,0
300.443,947470,533818,1660.69,0.00538839,0.00439205,0.976767,-0.21419,-2.176,0,0
300.453,947470,533818,1660.69,0.00538839,0.00439205,0.976767,-0.21419,-2.18,0,0
300.499,947470,533818,1660.69,0.00538839,0.00439205,0.976767,-0.21419,-2.18,0,0
300.513,947470,533818,1660.69,0.00538839,0.00439205,0.976767,-0.21419,-2.181,0,0
300.514,947470,533818,1660.68,0.00423025,0.00576555,0.975895,-0.218122,-2.165,0,0
300.534,947470,533818,1660.68,0.00423025,0.00576555,0.975895,-0.218122,-2.165,0,0
300.596,947470,533818,1660.68,0.00423025,0.00576555,0.975895,-0.218122,-2.157,0,0
300.596,947470,533818,1660.68,0.00423025,0.00576555,0.975895,-0.218122,-2.169,0,0
300.597,947470,533818,1660.68,0.00423025,0.00576555,0.975895,-0.218122,-2.169,0,0
300.624,947470,533818,1660.68,0.00423025,0.00576555,0.975895,-0.218122,-2.19,0,0
300.634,947470,533818,1660.68,0.00149005,0.00669804,0.975315,-0.22071,-2.214,0,0
300.653,947470,533818,1660.68,0.00149005,0.00669804,0.975315,-0.22071,-2.235,0,0
300.682,947470,533818,1660.68,0.00149005,0.00669804,0.975315,-0.22071,-2.253,0,0
300.693,947470,533818,1660.68,0.00149005,0.00669804,0.975315,-0.22071,-2.26,0,0
300.713,947470,533818,1660.68,0.00149005,0.00669804,0.975315,-0.22071,-2.264,0,0
300.733,947470,533818,1660.68,0.00018487,0.00500745,0.974875,-0.222695,-2.258,0,0
300.761,947470,533818,1660.68,0.00018487,0.00500745,0.974875,-0.222695,-2.243,0,0
300.774,947470,533818,1660.68,0.00018487,0.00500745,0.974875,-0.222695,-2.223,0,0
300.793,947470,533818,1660.68,0.00018487,0.00500745,0.974875,-0.222695,-2.198,0,0
300.824,947470,533818,1660.68,0.00018487,0.00500745,0.974875,-0.222695,-2.174,0,0
300.833,947471,533818,1660.68,-0.00256845,0.00500097,0.97377,-0.227464,-2.154,0,0
300.853,947471,533818,1660.68,-0.00256845,0.00500097,0.97377,-0.227464,-2.141,0,0
300.89,947471,533818,1660.68,-0.00256845,0.00500097,0.97377,-0.227464,-2.14,0,0
300.893,947471,533818,1660.68,-0.00256845,0.00500097,0.97377,-0.227464,-2.15,0,0
300.913,947471,533818,1660.68,-0.00256845,0.00500097,0.97377,-0.227464,-2.169,0,0
300.934,947471,533818,1660.69,-0.00646466,0.00631988,0.973238,-0.22962,-2.208,0,0
300.953,947471,533818,1660.69,-0.00646466,0.00631988,0.973238,-0.22962,-2.208,0,0
300.973,947471,533818,1660.69,-0.00646466,0.00631988,0.973238,-0.22962,-2.218,0,0
300.993,947471,533819,1660.69,-0.00646466,0.00631988,0.973238,-0.22962,-2.214,0,0
301.026,947471,533819,1660.69,-0.00646466,0.00631988,0.973238,-0.22962,-2.199,0,0
301.033,947471,533819,1660.68,-0.00860918,0.0056011,0.973152,-0.229933,-2.179,0,0
301.053,947471,533819,1660.68,-0.00860918,0.0056011,0.973152,-0.229933,-2.164,0,0
301.088,947471,533819,1660.68,-0.00860918,0.0056011,0.973152,-0.229933,-2.164,0,0
301.093,947471,533819,1660.68,-0.00860918,0.0056011,0.973152,-0.229933,-2.176,0,0
301.113,947471,533819,1660.68,-0.00860918,0.0056011,0.973152,-0.229933,-2.195,0,0
301.135,947471,533819,1660.69,-0.00920784,0.00536413,0.972407,-0.233045,-2.214,0,0
301.161,947471,533819,1660.69,-0.00920784,0.00536413,0.972407,-0.233045,-2.23,0,0
301.173,947471,533819,1660.69,-0.00920784,0.00536413,0.972407,-0.233045,-2.264,0,0
301.194,947471,533819,1660.69,-0.00920784,0.00536413,0.972407,-0.233045,-2.264,0,0
301.229,947471,533819,1660.69,-0.00920784,0.00536413,0.972407,-0.233045,-2.265,0,0
301.234,947471,533819,1660.68,-0.00781518,0.00274335,0.972089,-0.234467,-2.258,0,0
301.253,947471,533819,1660.68,-0.00781518,0.00274335,0.972089,-0.234467,-2.225,0,0
301.295,947471,533819,1660.68,-0.00781518,0.00274335,0.972089,-0.234467,-2.225,0,0
301.295,947471,533819,1660.68,-0.00781518,0.00274335,0.972089,-0.234467,-2.193,0,0
301.313,947472,533819,1660.68,-0.00948882,0.00160352,0.972981,-0.230683,-2.177,0,0
301.333,947472,533819,1660.68,-0.00948882,0.00160352,0.972981,-0.230683,-2.177,0,0
301.361,947472,533819,1660.68,-0.00948882,0.00160352,0.972981,-0.230683,-2.168,0,0
301.373,947472,533819,1660.68,-0.00948882,0.00160352,0.972981,-0.230683,-2.164,0,0
301.394,947472,533819,1660.68,-0.00948882,0.00160352,0.972981,-0.230683,-2.164,0,0
301.413,947472,533819,1660.68,-0.00948882,0.00160352,0.972981,-0.230683,-2.157,0,0
301.433,947472,533819,1660.67,-0.0104371,0.00249884,0.974569,-0.22383,-2.151,0,0
301.453,947472,533819,1660.67,-0.0104371,0.00249884,0.974569,-0.22383,-2.152,0,0
301.477,947472,533819,1660.67,-0.0104371,0.00249884,0.974569,-0.22383,-2.154,0,0
301.493,947472,533819,1660.67,-0.0104371,0.00249884,0.974569,-0.22383,-2.154,0,0
301.513,947472,533819,1660.67,-0.0104371,0.00249884,0.974569,-0.22383,-2.161,0,0
301.535,947472,533819,1660.66,-0.00894564,0.00434358,0.9755,-0.219775,-2.169,0,0
301.554,947472,533819,1660.66,-0.00894564,0.00434358,0.9755,-0.219775,-2.18,0,0
301.573,947472,533819,1660.66,-0.00894564,0.00434358,0.9755,-0.219775,-2.194,0,0
301.594,947472,533819,1660.66,-0.00894564,0.00434358,0.9755,-0.219775,-2.198,0,0
301.62,947472,533819,1660.66,-0.00894564,0.00434358,0.9755,-0.219775,-2.203,0,0
301.634,947472,533819,1660.66,-0.00484965,0.00548801,0.976216,-0.216678,-2.21,0,0
301.653,947472,533819,1660.66,-0.00484965,0.00548801,0.976216,-0.216678,-2.218,0,0
301.684,947472,533819,1660.66,-0.00484965,0.00548801,0.976216,-0.216678,-2.233,0,0
301.693,947472,533819,1660.66,-0.00484965,0.00548801,0.976216,-0.216678,-2.245,0,0
301.714,947472,533819,1660.66,-0.00255159,0.00467806,0.977175,-0.212367,-2.236,0,0
301.734,947472,533819,1660.66,-0.00255159,0.00467806,0.977175,-0.212367,-2.236,0,0
301.76,947472,533819,1660.66,-0.00255159,0.00467806,0.977175,-0.212367,-2.219,0,0
301.774,947472,533819,1660.66,-0.00255159,0.00467806,0.977175,-0.212367,-2.201,0,0
301.793,947472,533819,1660.66,-0.00255159,0.00467806,0.977175,-0.212367,-2.182,0,0
301.827,947472,533819,1660.66,-0.00255159,0.00467806,0.977175,-0.212367,-2.172,0,0
301.833,947472,533819,1660.66,-0.00295802,0.00473839,0.978163,-0.207765,-2.172,0,0
301.853,947472,533819,1660.66,-0.00295802,0.00473839,0.978163,-0.207765,-2.181,0,0
301.887,947472,533819,1660.66,-0.00295802,0.00473839,0.978163,-0.207765,-2.196,0,0
301.893,947472,533820,1660.66,-0.00295802,0.00473839,0.978163,-0.207765,-2.205,0,0
301.914,947472,533820,1660.66,-0.00295802,0.00473839,0.978163,-0.207765,-2.211,0,0
301.937,947473,533820,1660.66,-0.00314647,0.00408092,0.979048,-0.203562,-2.212,0,0
301.957,947473,533820,1660.66,-0.00314647,0.00408092,0.979048,-0.203562,-2.208,0,0
301.973,947473,533820,1660.66,-0.00314647,0.00408092,0.979048,-0.203562,-2.205,0,0
301.994,947473,533820,1660.66,-0.00314647,0.00408092,0.979048,-0.203562,-2.204,0,0
302.017,947473,533820,1660.66,-0.00314647,0.00408092,0.979048,-0.203562,-2.207,0,0
302.034,947473,533820,1660.65,-0.00200881,0.0033461,0.979591,-0.200965,-2.204,0,0
302.053,947473,533820,1660.65,-0.00200881,0.0033461,0.979591,-0.200965,-2.195,0,0
302.089,947473,533820,1660.65,-0.00200881,0.0033461,0.979591,-0.200965,-2.189,0,0
302.093,947473,533820,1660.65,-0.00200881,0.0033461,0.979591,-0.200965,-2.187,0,0
302.113,947473,533820,1660.65,-0.00200881,0.0033461,0.979591,-0.200965,-2.186,0,0
302.146,947473,533820,1660.65,0.000363452,0.0040389,0.980038,-0.198769,-2.18,0,0
302.163,947473,533820,1660.65,0.000363452,0.0040389,0.980038,-0.198769,-2.174,0,0
302.173,947473,533820,1660.65,0.000363452,0.0040389,0.980038,-0.198769,-2.178,0,0
302.193,947473,533820,1660.65,0.000363452,0.0040389,0.980038,-0.198769,-2.188,0,0
302.248,947473,533820,1660.65,0.000363452,0.0040389,0.980038,-0.198769,-2.2,0,0
302.248,947473,533820,1660.65,0.000410651,0.00355548,0.981096,-0.193488,-2.212,0,0
302.254,947473,533820,1660.65,0.000410651,0.00355548,0.981096,-0.193488,-2.225,0,0
302.298,947473,533820,1660.65,0.000410651,0.00355548,0.981096,-0.193488,-2.23,0,0
302.301,947473,533820,1660.65,0.000410651,0.00355548,0.981096,-0.193488,-2.21,0,0
302.314,947473,533820,1660.65,0.000410651,0.00355548,0.981096,-0.193488,-2.198,0,0
302.334,947473,533820,1660.65,-0.000293848,0.00154029,0.982283,-0.187394,-2.184,0,0
302.358,947473,533820,1660.65,-0.000293848,0.00154029,0.982283,-0.187394,-2.168,0,0
302.373,947473,533820,1660.65,-0.000293848,0.00154029,0.982283,-0.187394,-2.155,0,0
302.393,947473,533820,1660.65,-0.000293848,0.00154029,0.982283,-0.187394,-2.15,0,0
302.427,947473,533820,1660.65,-0.000293848,0.00154029,0.982283,-0.187394,-2.151,0,0
302.433,947474,533820,1660.64,0.00244176,0.00288546,0.982872,-0.184252,-2.157,0,0
302.453,947474,533820,1660.64,0.00244176,0.00288546,0.982872,-0.184252,-2.167,0,0
302.489,947474,533820,1660.64,0.00244176,0.00288546,0.982872,-0.184252,-2.182,0,0
302.493,947474,533820,1660.64,0.00244176,0.00288546,0.982872,-0.184252,-2.186,0,0
302.513,947474,533820,1660.64,0.00244176,0.00288546,0.982872,-0.184252,-2.181,0,0
302.533,947474,533820,1660.64,0.00514105,0.00442333,0.983117,-0.182854,-2.169,0,0
302.559,947474,533820,1660.64,0.00514105,0.00442333,0.983117,-0.182854,-2.152,0,0
302.573,947474,533820,1660.64,0.00514105,0.00442333,0.983117,-0.182854,-2.14,0,0
302.594,947474,533820,1660.64,0.00514105,0.00442333,0.983117,-0.182854,-2.135,0,0
302.643,947474,533820,1660.64,0.00514105,0.00442333,0.983117,-0.182854,-2.14,0,0
302.643,947474,533820,1660.64,0.0037597,0.0056057,0.983758,-0.179371,-2.15,0,0
302.654,947474,533820,1660.64,0.0037597,0.0056057,0.983758,-0.179371,-2.185,0,0
302.673,947474,533820,1660.64,0.0037597,0.0056057,0.983758,-0.179371,-2.185,0,0
302.693,947474,533820,1660.64,0.0037597,0.0056057,0.983758,-0.179371,-2.211,0,0
302.713,947474,533820,1660.64,0.0037597,0.0056057,0.983758,-0.179371,-2.231,0,0
302.734,947474,533820,1660.64,0.00203823,0.00410319,0.98445,-0.175603,-2.241,0,0
302.753,947474,533820,1660.64,0.00203823,0.00410319,0.98445,-0.175603,-2.239,0,0
302.774,947474,533820,1660.64,0.00203823,0.00410319,0.98445,-0.175603,-2.239,0,0
302.793,947474,533820,1660.64,0.00203823,0.00410319,0.98445,-0.175603,-2.224,0,0
302.814,947474,533820,1660.64,0.0018736,0.00233675,0.984897,-0.173115,-2.185,0,0
302.833,947474,533820,1660.64,0.0018736,0.00233675,0.984897,-0.173115,-2.185,0,0
302.854,947474,533820,1660.64,0.0018736,0.00233675,0.984897,-0.173115,-2.175,0,0
302.88,947474,533820,1660.64,0.0018736,0.00233675,0.984897,-0.173115,-2.184,0,0
302.893,947474,533820,1660.64,0.0018736,0.00233675,0.984897,-0.173115,-2.184,0,0
302.913,947474,533820,1660.64,0.0018736,0.00233675,0.984897,-0.173115,-2.194,0,0
302.933,947475,533820,1660.64,0.00337529,0.00287148,0.985161,-0.171573,-2.207,0,0
302.953,947475,533820,1660.64,0.00337529,0.00287148,0.985161,-0.171573,-2.22,0,0
302.973,947475,533820,1660.64,0.00337529,0.00287148,0.985161,-0.171573,-2.228,0,0
302.993,947475,533821,1660.64,0.00337529,0.00287148,0.985161,-0.171573,-2.228,0,0
303.024,947475,533821,1660.64,0.00337529,0.00287148,0.985161,-0.171573,-2.225,0,0
303.033,947475,533821,1660.63,0.00365191,0.00249636,0.985499,-0.169624,-2.215,0,0
303.077,947475,533821,1660.63,0.00365191,0.00249636,0.985499,-0.169624,-2.204,0,0
303.077,947475,533821,1660.63,0.00365191,0.00249636,0.985499,-0.169624,-2.196,0,0
303.093,947475,533821,1660.63,0.00365191,0.00249636,0.985499,-0.169624,-2.194,0,0
303.114,947475,533821,1660.63,0.00365191,0.00249636,0.985499,-0.169624,-2.194,0,0
303.134,947475,533821,1660.63,0.00357863,0.00295742,0.985934,-0.167072,-2.197,0,0
303.159,947475,533821,1660.63,0.00357863,0.00295742,0.985934,-0.167072,-2.204,0,0
303.173,947475,533821,1660.63,0.00357863,0.00295742,0.985934,-0.167072,-2.215,0,0
303.194,947475,533821,1660.63,0.00357863,0.00295742,0.985934,-0.167072,-2.223,0,0
303.226,947475,533821,1660.63,0.00357863,0.00295742,0.985934,-0.167072,-2.232,0,0
303.233,947475,533821,1660.63,0.00508712,0.00264776,0.98629,-0.16492,-2.24,0,0
303.254,947475,533821,1660.63,0.00508712,0.00264776,0.98629,-0.16492,-2.242,0,0
303.275,947475,533821,1660.63,0.00508712,0.00264776,0.98629,-0.16492,-2.241,0,0
303.293,947475,533821,1660.63,0.00508712,0.00264776,0.98629,-0.16492,-2.225,0,0
303.313,947475,533821,1660.63,0.00508712,0.00264776,0.98629,-0.16492,-2.22,0,0
303.333,947475,533821,1660.63,0.00618787,0.000606601,0.986636,-0.162823,-2.213,0,0
303.353,947475,533821,1660.63,0.00618787,0.000606601,0.986636,-0.162823,-2.204,0,0
303.373,947475,533821,1660.63,0.00618787,0.000606601,0.986636,-0.162823,-2.194,0,0
303.393,947475,533821,1660.63,0.00618787,0.000606601,0.986636,-0.162823,-2.183,0,0
303.422,947475,533821,1660.63,0.00618787,0.000606601,0.986636,-0.162823,-2.176,0,0
303.433,947476,533821,1660.64,0.00599487,-0.000340937,0.987111,-0.159925,-2.171,0,0
303.453,947476,533821,1660.64,0.00599487,-0.000340937,0.987111,-0.159925,-2.162,0,0
303.475,947476,533821,1660.64,0.00599487,-0.000340937,0.987111,-0.159925,-2.162,0,0
303.494,947476,533821,1660.64,0.00599487,-0.000340937,0.987111,-0.159925,-2.156,0,0
303.513,947476,533821,1660.64,0.00599487,-0.000340937,0.987111,-0.159925,-2.152,0,0
303.533,947476,533821,1660.63,0.0066458,-0.000113158,0.987486,-0.157568,-2.147,0,0
303.553,947476,533821,1660.63,0.0066458,-0.000113158,0.987486,-0.157568,-2.14,0,0
303.573,947476,533821,1660.63,0.0066458,-0.000113158,0.987486,-0.157568,-2.134,0,0
303.593,947476,533821,1660.63,0.0066458,-0.000113158,0.987486,-0.157568,-2.127,0,0
303.619,947476,533821,1660.63,0.0066458,-0.000113158,0.987486,-0.157568,-2.127,0,0
303.634,947476,533821,1660.63,0.00795034,0.0016672,0.987772,-0.155692,-2.132,0,0
303.654,947476,533821,1660.63,0.00795034,0.0016672,0.987772,-0.155692,-2.138,0,0
303.69,947476,533821,1660.63,0.00795034,0.0016672,0.987772,-0.155692,-2.148,0,0
303.694,947476,533821,1660.63,0.00795034,0.0016672,0.987772,-0.155692,-2.155,0,0
303.713,947476,533821,1660.63,0.00795034,0.0016672,0.987772,-0.155692,-2.161,0,0
303.734,947476,533821,1660.62,0.0089532,0.00276908,0.988129,-0.153342,-2.165,0,0
303.757,947476,533821,1660.62,0.0089532,0.00276908,0.988129,-0.153342,-2.168,0,0
303.774,947476,533821,1660.62,0.0089532,0.00276908,0.988129,-0.153342,-2.168,0,0
303.793,947476,533821,1660.62,0.0089532,0.00276908,0.988129,-0.153342,-2.166,0,0
303.822,947476,533821,1660.62,0.0089532,0.00276908,0.988129,-0.153342,-2.167,0,0
303.834,947476,533821,1660.62,0.00779694,0.0035989,0.9886,-0.150318,-2.17,0,0
