timestep,duration,speed,x_velo_mf,y_velo_mf,x_pos_sf,y_pos_sf,x_pos_nh,y_pos_nh,heading_mf,heading_sf,x_pos_odo,y_pos_odo,heading_odo
3494.110107,0.099854,0.027978,0.026852,-0.007860,0.002681,-0.000785,-0.001578,0.000364,5.998429,5.998429,490371.000000,4416170.000000,0.000326
3494.209961,0.100098,0.032980,0.032523,-0.005471,0.003255,-0.000548,-0.004259,0.001149,6.116515,6.116515,490371.000000,4416170.000000,0.000326
3494.310059,0.099854,0.046192,0.045740,-0.006448,0.004567,-0.000644,-0.007514,0.001697,6.143147,6.143147,490371.000000,4416170.000000,0.000326
3494.409912,0.100098,0.041454,0.041444,-0.000878,0.004148,-0.000088,-0.012082,0.002340,6.262013,6.262013,490371.000000,4416170.000000,0.000326
3494.510010,0.100098,0.043166,0.042782,-0.005747,0.004282,-0.000575,-0.016230,0.002428,6.149646,6.149646,490371.000000,4416170.000000,0.000326
3494.610107,0.099854,0.034296,0.034179,-0.002833,0.003413,-0.000283,-0.020512,0.003004,6.200484,6.200484,490371.000000,4416170.000000,0.000326
3494.709961,0.100098,0.026562,0.026534,-0.001234,0.002656,-0.000124,-0.023925,0.003286,6.236699,6.236699,490371.000000,4416170.000000,0.000326
3494.810059,0.099854,0.019512,0.018777,-0.005304,0.001875,-0.000530,-0.026581,0.003410,6.007856,6.007856,490371.000000,4416170.000000,0.000326
3494.909912,0.100098,0.020622,0.020308,-0.003587,0.002033,-0.000359,-0.028456,0.003940,6.108354,6.108354,490371.000000,4416170.000000,0.000326
3495.010010,0.100098,0.016467,0.016285,0.002445,0.001630,0.000245,-0.030489,0.004299,0.149028,0.149028,490371.000000,4416170.000000,0.000326
3495.110107,0.099854,0.022904,0.022765,-0.002528,0.002273,-0.000252,-0.032119,0.004054,6.172602,6.172602,490371.000000,4416170.000000,0.000326
3495.209961,0.100098,0.026460,0.025664,-0.006442,0.002569,-0.000645,-0.034392,0.004306,6.037237,6.037237,490371.000000,4416170.000000,0.000326
3495.310059,0.099854,0.026928,0.026924,0.000477,0.002688,0.000048,-0.036961,0.004951,0.017732,0.017732,490371.000000,4416170.000000,0.000326
3495.409912,0.100098,0.029778,0.029225,-0.005712,0.002925,-0.000572,-0.039649,0.004904,6.090171,6.090171,490371.000000,4416170.000000,0.000326
3495.510010,0.100098,0.029732,0.029429,-0.004229,0.002946,-0.000423,-0.042575,0.005475,6.140449,6.140449,490371.000000,4416170.000000,0.000326
3495.610107,0.099854,0.026407,0.026307,0.002296,0.002627,0.000229,-0.045521,0.005899,0.087048,0.087048,490371.000000,4416170.000000,0.000326
3495.709961,0.100098,0.029973,0.029109,-0.007145,0.002914,-0.000715,-0.048147,0.005669,6.042474,6.042474,490371.000000,4416170.000000,0.000328
3495.810059,0.099854,0.030896,0.030840,-0.001864,0.003079,-0.000186,-0.051061,0.006385,6.222812,6.222812,490371.000000,4416170.000000,0.000328
3495.909912,0.100098,0.026055,0.026055,0.000016,0.002608,0.000002,-0.054141,0.006571,0.000623,0.000623,490371.000000,4416170.000000,0.000331
3496.010010,0.100098,0.033572,0.033281,-0.004410,0.003331,-0.000441,-0.056749,0.006569,6.151460,6.151460,490371.000000,4416170.000000,0.000328
3496.110107,0.099854,0.029865,0.029682,-0.003301,0.002964,-0.000330,-0.060080,0.007011,6.172438,6.172438,490371.000000,4416170.000000,0.000331
3496.209961,0.100098,0.035056,0.034999,-0.002006,0.003503,-0.000201,-0.063044,0.007340,6.225937,6.225937,490371.000000,4416170.000000,0.000333
3496.310059,0.099854,0.036819,0.036052,-0.007474,0.003600,-0.000746,-0.066547,0.007541,6.078765,6.078765,490371.000000,4416170.000000,0.000333
3496.409912,0.100098,0.039351,0.039276,-0.002427,0.003931,-0.000243,-0.070147,0.008287,6.221477,6.221477,490371.000000,4416170.000000,0.000333
3496.510010,0.100098,0.039743,0.039010,-0.007595,0.003905,-0.000760,-0.074079,0.008530,6.090896,6.090896,490371.000000,4416170.000000,0.000333
3496.610107,0.099854,0.036181,0.035889,-0.004586,0.003584,-0.000458,-0.077983,0.009290,6.156091,6.156091,490371.000000,4416170.000000,0.000333
3496.709961,0.100098,0.030184,0.029857,-0.004436,0.002989,-0.000444,-0.081567,0.009748,6.135689,6.135689,490371.000000,4416170.000000,0.000333
3496.810059,0.099854,0.033757,0.033751,-0.000653,0.003370,-0.000065,-0.084556,0.010192,6.263848,6.263848,490371.000000,4416170.000000,0.000333
3496.909912,0.100098,0.032400,0.031644,-0.006960,0.003167,-0.000697,-0.087926,0.010258,6.066691,6.066691,490371.000000,4416170.000000,0.000333
3497.010010,0.100098,0.033979,0.033930,0.001814,0.003396,0.000182,-0.091093,0.010954,0.053416,0.053416,490371.000000,4416170.000000,0.000336
3497.110107,0.099854,0.052855,0.052709,-0.003928,0.005263,-0.000392,-0.094489,0.010773,6.208796,6.208796,490371.000000,4416170.000000,0.000336
3497.209961,0.100098,0.070940,0.070166,-0.010452,0.007023,-0.001046,-0.099753,0.011165,6.135316,6.135316,490371.000000,4416170.000000,0.000336
3497.310059,0.099854,0.086770,0.086767,0.000680,0.008664,0.000068,-0.106776,0.012211,0.007834,0.007834,490371.000000,4416170.000000,0.000336
3497.409912,0.100098,0.099633,0.098626,-0.014128,0.009872,-0.001414,-0.115440,0.012143,6.140903,6.140903,490371.000000,4416170.000000,0.000336
3497.510010,0.100098,0.106475,0.106397,-0.004076,0.010650,-0.000408,-0.125312,0.013557,6.244894,6.244894,490371.000000,4416170.000000,0.000336
3497.610107,0.099854,0.103906,0.103487,-0.009331,0.010334,-0.000932,-0.135963,0.013965,6.193267,6.193267,490371.000000,4416170.000000,0.000336
3497.709961,0.100098,0.101925,0.100709,-0.015695,0.010081,-0.001571,-0.146296,0.014897,6.128586,6.128586,490371.000000,4416170.000000,0.000333
3497.810059,0.099854,0.098450,0.097422,-0.014189,0.009728,-0.001417,-0.156377,0.016468,6.138557,6.138557,490371.000000,4416170.000000,0.000336
3497.909912,0.100098,0.078025,0.077849,-0.005238,0.007793,-0.000524,-0.166105,0.017885,6.216007,6.216007,490371.000000,4416170.000000,0.000336
3498.010010,0.100098,0.076197,0.074804,-0.014499,0.007488,-0.001451,-0.173897,0.018409,6.091728,6.091728,490371.000000,4416170.000000,0.000336
3498.110107,0.099854,0.068045,0.067693,-0.006918,0.006759,-0.000691,-0.181385,0.019861,6.181341,6.181341,490371.000000,4416170.000000,0.000336
3498.209961,0.100098,0.068702,0.068702,-0.000218,0.006877,-0.000022,-0.188144,0.020551,6.280013,6.280013,490371.000000,4416170.000000,0.000336
3498.310059,0.099854,0.070338,0.069984,-0.007041,0.006988,-0.000703,-0.195021,0.020573,6.182920,6.182920,490371.000000,4416170.000000,0.000336
3498.409912,0.100098,0.078498,0.078107,-0.007829,0.007818,-0.000784,-0.202009,0.021276,6.183280,6.183280,490371.000000,4416170.000000,0.000336
3498.510010,0.100098,0.082744,0.082550,-0.005663,0.008263,-0.000567,-0.209828,0.022060,6.214685,6.214685,490371.000000,4416170.000000,0.000336
3498.610107,0.099854,0.086985,0.086610,-0.008066,0.008648,-0.000805,-0.218091,0.022627,6.190320,6.190320,490371.000000,4416170.000000,0.000336
3498.709961,0.100098,0.088198,0.087154,-0.013532,0.008724,-0.001354,-0.226739,0.023432,6.129154,6.129154,490371.000000,4416170.000000,0.000336
3498.810059,0.099854,0.093904,0.093848,-0.003224,0.009371,-0.000322,-0.235463,0.024787,6.248842,6.248842,490371.000000,4416170.000000,0.000338
3498.909912,0.100098,0.089029,0.088136,-0.012578,0.008822,-0.001259,-0.244834,0.025109,6.141431,6.141431,490371.000000,4416170.000000,0.000338
3499.010010,0.100098,0.083145,0.082866,-0.006805,0.008295,-0.000681,-0.253656,0.026368,6.201252,6.201252,490371.000000,4416170.000000,0.000338
3499.110107,0.099854,0.084032,0.083444,-0.009927,0.008332,-0.000991,-0.261951,0.027049,6.164776,6.164776,490371.000000,4416170.000000,0.000338
3499.209961,0.100098,0.079592,0.079016,-0.009556,0.007909,-0.000957,-0.270283,0.028040,6.162829,6.162829,490371.000000,4416170.000000,0.000338
3499.310059,0.099854,0.078797,0.078755,-0.002554,0.007864,-0.000255,-0.278192,0.028997,6.250769,6.250769,490371.000000,4416170.000000,0.000343
3499.409912,0.100098,0.080717,0.079910,-0.011388,0.007999,-0.001140,-0.286056,0.029252,6.141629,6.141629,490371.000000,4416170.000000,0.000343
3499.510010,0.100098,0.092637,0.092520,-0.004662,0.009261,-0.000467,-0.294055,0.030392,6.232835,6.232835,490371.000000,4416170.000000,0.000343
3499.610107,0.099854,0.092274,0.091683,-0.010419,0.009155,-0.001040,-0.303316,0.030858,6.170025,6.170025,490371.000000,4416170.000000,0.000343
3499.709961,0.100098,0.106232,0.105356,-0.013612,0.010546,-0.001363,-0.312471,0.031899,6.154699,6.154699,490371.000000,4416170.000000,0.000343
3499.810059,0.099854,0.122780,0.121273,-0.019177,0.012110,-0.001915,-0.323017,0.033261,6.126356,6.126356,490371.000000,4416170.000000,0.000347
3499.909912,0.100098,0.146503,0.146494,0.001697,0.014664,0.000170,-0.335127,0.035176,0.011581,0.011581,490371.000000,4416170.000000,0.000347
3500.010010,0.100098,0.149172,0.148173,-0.017236,0.014832,-0.001725,-0.349790,0.035006,6.167385,6.167385,490371.000000,4416170.000000,0.000347
3500.110107,0.099854,0.169678,0.169642,-0.003500,0.016939,-0.000350,-0.364622,0.036731,6.262554,6.262554,490371.000000,4416170.000000,0.000357
3500.209961,0.100098,0.179922,0.179071,-0.017483,0.017925,-0.001750,-0.381561,0.037081,6.185860,6.185860,490371.000000,4416170.000000,0.000357
3500.310059,0.099854,0.175656,0.175383,-0.009779,0.017513,-0.000977,-0.399486,0.038831,6.227483,6.227483,490371.000000,4416170.000000,0.000357
3500.409912,0.100098,0.190006,0.189880,-0.006901,0.019007,-0.000691,-0.416999,0.039808,6.246857,6.246857,490371.000000,4416170.000000,0.000357
3500.510010,0.100098,0.181289,0.178988,-0.028789,0.017916,-0.002882,-0.436005,0.040498,6.123709,6.123709,490371.000000,4416170.000000,0.000362
3500.610107,0.099854,0.182277,0.181995,-0.010150,0.018173,-0.001013,-0.453921,0.043380,6.227474,6.227474,490371.000000,4416170.000000,0.000366
3500.709961,0.100098,0.169726,0.169036,-0.015288,0.016920,-0.001530,-0.472094,0.044394,6.192990,6.192990,490371.000000,4416170.000000,0.000369
3500.810059,0.099854,0.170455,0.169017,-0.022090,0.016877,-0.002206,-0.489014,0.045924,6.153226,6.153226,490371.000000,4416170.000000,0.000366
3500.909912,0.100098,0.156396,0.156311,-0.005136,0.015646,-0.000514,-0.505891,0.048130,6.250340,6.250340,490371.000000,4416170.000000,0.000366
3501.010010,0.100098,0.154679,0.154598,-0.004992,0.015475,-0.000500,-0.521538,0.048644,6.250904,6.250904,490371.000000,4416170.000000,0.000366
3501.110107,0.099854,0.155199,0.153390,-0.023629,0.015317,-0.002359,-0.537013,0.049143,6.130343,6.130343,490371.000000,4416170.000000,0.000364
3501.209961,0.100098,0.154824,0.154282,-0.012945,0.015443,-0.001296,-0.552329,0.051503,6.199474,6.199474,490371.000000,4416170.000000,0.000369
3501.310059,0.099854,0.154466,0.154417,-0.003889,0.015419,-0.000388,-0.567772,0.052799,6.258004,6.258004,490371.000000,4416170.000000,0.000369
3501.409912,0.100098,0.168838,0.168405,-0.012085,0.016857,-0.001210,-0.583191,0.053187,6.211549,6.211549,490371.000000,4416170.000000,0.000369
3501.510010,0.100098,0.183751,0.183665,-0.005615,0.018384,-0.000562,-0.600048,0.054397,6.252624,6.252624,490371.000000,4416170.000000,0.000369
3501.610107,0.099854,0.199505,0.199487,-0.002681,0.019919,-0.000268,-0.618433,0.054959,6.269744,6.269744,490370.000000,4416170.000000,0.000366
3501.709961,0.100098,0.220647,0.220646,-0.000555,0.022086,-0.000056,-0.638352,0.055226,6.280671,6.280671,490370.000000,4416170.000000,0.000366
3501.810059,0.099854,0.217676,0.217595,-0.005959,0.021728,-0.000595,-0.660438,0.055282,6.255805,6.255805,490370.000000,4416170.000000,0.000366
3501.909912,0.100098,0.219550,0.219453,-0.006540,0.021967,-0.000655,-0.682166,0.055877,6.253393,6.253393,490370.000000,4416170.000000,0.000374
3502.010010,0.100098,0.218158,0.218150,-0.001875,0.021836,-0.000188,-0.704133,0.056532,6.274590,6.274590,490370.000000,4416170.000000,0.000374
3502.110107,0.099854,0.206177,0.204687,-0.024746,0.020439,-0.002471,-0.725969,0.056719,6.162874,6.162874,490370.000000,4416170.000000,0.000374
3502.209961,0.100098,0.196466,0.196005,-0.013449,0.019620,-0.001346,-0.746408,0.059190,6.214676,6.214676,490370.000000,4416170.000000,0.000366
3502.310059,0.099854,0.200692,0.199848,-0.018388,0.019956,-0.001836,-0.766027,0.060536,6.191432,6.191432,490370.000000,4416170.000000,0.000366
3502.409912,0.100098,0.195278,0.192502,-0.032813,0.019269,-0.003285,-0.785983,0.062373,6.114352,6.114352,490370.000000,4416170.000000,0.000366
3502.510010,0.100098,0.188603,0.187641,-0.019026,0.018782,-0.001904,-0.805252,0.065657,6.182134,6.182134,490370.000000,4416170.000000,0.000376
3502.610107,0.099854,0.213519,0.212910,-0.016110,0.021260,-0.001609,-0.824034,0.067562,6.207664,6.207664,490370.000000,4416170.000000,0.000381
3502.709961,0.100098,0.216054,0.215172,-0.019496,0.021538,-0.001951,-0.845294,0.069170,6.192826,6.192826,490370.000000,4416170.000000,0.000378
3502.810059,0.099854,0.234084,0.232136,-0.030133,0.023180,-0.003009,-0.866832,0.071122,6.154101,6.154101,490370.000000,4416170.000000,0.000376
3502.909912,0.100098,0.228881,0.226772,-0.031006,0.022699,-0.003104,-0.890012,0.074131,6.147302,6.147302,490370.000000,4416170.000000,0.000374
3503.010010,0.100098,0.241075,0.239505,-0.027468,0.023974,-0.002749,-0.912711,0.077234,6.168998,6.168998,490370.000000,4416170.000000,0.000374
3503.110107,0.099854,0.215835,0.212951,-0.035164,0.021264,-0.003511,-0.936685,0.079984,6.119536,6.119536,490370.000000,4416170.000000,0.000378
3503.209961,0.100098,0.230212,0.230186,-0.003433,0.023041,-0.000344,-0.957949,0.083495,6.268272,6.268272,490370.000000,4416170.000000,0.000390
3503.310059,0.099854,0.242400,0.241777,-0.017377,0.024142,-0.001735,-0.980990,0.083839,6.211434,6.211434,490370.000000,4416170.000000,0.000395
3503.409912,0.100098,0.233432,0.233240,-0.009456,0.023347,-0.000946,-1.005132,0.085574,6.242667,6.242667,490370.000000,4416170.000000,0.000402
3503.510010,0.100098,0.257973,0.257970,0.001259,0.025822,0.000126,-1.028479,0.086520,0.004881,0.004881,490370.000000,4416170.000000,0.000402
3503.610107,0.099854,0.281183,0.280599,-0.018114,0.028019,-0.001809,-1.054301,0.086394,6.218719,6.218719,490370.000000,4416170.000000,0.000405
3503.709961,0.100098,0.291823,0.288090,-0.046527,0.028837,-0.004657,-1.082320,0.088203,6.123067,6.123067,490370.000000,4416170.000000,0.000407
3503.810059,0.099854,0.291298,0.286135,-0.054599,0.028572,-0.005452,-1.111157,0.092860,6.094637,6.094637,490370.000000,4416170.000000,0.000409
3503.909912,0.100098,0.289467,0.289358,-0.007941,0.028964,-0.000795,-1.139729,0.098312,6.255747,6.255747,490370.000000,4416170.000000,0.000412
3504.010010,0.100098,0.275231,0.274303,-0.022585,0.027457,-0.002261,-1.168693,0.099107,6.201034,6.201034,490370.000000,4416170.000000,0.000412
3504.110107,0.099854,0.255137,0.254274,-0.020965,0.025390,-0.002093,-1.196150,0.101368,6.200921,6.200921,490370.000000,4416170.000000,0.000421
3504.209961,0.100098,0.224838,0.224036,-0.018975,0.022425,-0.001899,-1.221540,0.103461,6.198692,6.198692,490370.000000,4416170.000000,0.000424
3504.310059,0.099854,0.213617,0.212604,-0.020782,0.021229,-0.002075,-1.243965,0.105360,6.185745,6.185745,490370.000000,4416170.000000,0.000426
3504.409912,0.100098,0.238071,0.236964,-0.022927,0.023720,-0.002295,-1.265194,0.107436,6.186731,6.186731,490370.000000,4416170.000000,0.000421
3504.510010,0.100098,0.271232,0.261150,-0.073260,0.026141,-0.007333,-1.288914,0.109731,6.009686,6.009686,490370.000000,4416170.000000,0.000416
3504.610107,0.099854,0.342426,0.342094,0.015065,0.034159,0.001504,-1.315055,0.117064,0.044010,0.044010,490370.000000,4416170.000000,0.000416
3504.709961,0.100098,0.375995,0.375992,0.001452,0.037636,0.000145,-1.349214,0.115559,0.003862,0.003862,490370.000000,4416170.000000,0.000419
3504.810059,0.099854,0.421600,0.421411,0.012609,0.042079,0.001259,-1.386850,0.115414,0.029912,0.029912,490370.000000,4416170.000000,0.000419
3504.909912,0.100098,0.429436,0.428055,-0.034410,0.042847,-0.003444,-1.428929,0.114155,6.202971,6.202971,490370.000000,4416170.000000,0.000414
3505.010010,0.100098,0.410815,0.410788,-0.004696,0.041119,-0.000470,-1.471776,0.117599,6.271754,6.271754,490370.000000,4416170.000000,0.000414
3505.110107,0.099854,0.404774,0.402831,-0.039607,0.040224,-0.003955,-1.512895,0.118069,6.185180,6.185180,490369.000000,4416170.000000,0.000414
3505.209961,0.100098,0.393393,0.393358,-0.005253,0.039374,-0.000526,-1.553120,0.122024,6.269833,6.269833,490369.000000,4416170.000000,0.000424
3505.310059,0.099854,0.327745,0.322113,-0.060502,0.032164,-0.006041,-1.592494,0.122550,6.097520,6.097520,490369.000000,4416170.000000,0.000431
3505.409912,0.100098,0.322441,0.317099,-0.058451,0.031741,-0.005851,-1.624658,0.128591,6.100900,6.100900,490369.000000,4416170.000000,0.000424
3505.510010,0.100098,0.307681,0.290958,-0.100054,0.029124,-0.010015,-1.656399,0.134442,5.951974,5.951974,490369.000000,4416170.000000,0.000412
3505.610107,0.099854,0.317754,0.308317,-0.076864,0.030787,-0.007675,-1.685523,0.144457,6.038863,6.038863,490369.000000,4416170.000000,0.000412
3505.709961,0.100098,0.275524,0.270975,-0.049860,0.027124,-0.004991,-1.716310,0.152133,6.101220,6.101220,490369.000000,4416170.000000,0.000419
3505.810059,0.099854,0.302076,0.301913,-0.009917,0.030147,-0.000990,-1.743434,0.157123,6.250351,6.250351,490369.000000,4416170.000000,0.000426
3505.909912,0.100098,0.292171,0.286173,-0.058899,0.028645,-0.005896,-1.773581,0.158114,6.080202,6.080202,490369.000000,4416170.000000,0.000431
3506.010010,0.100098,0.307213,0.305576,-0.031675,0.030587,-0.003171,-1.802226,0.164009,6.179898,6.179898,490369.000000,4416170.000000,0.000436
3506.110107,0.099854,0.347012,0.343593,-0.048591,0.034309,-0.004852,-1.832813,0.167180,6.142698,6.142698,490369.000000,4416170.000000,0.000440
3506.209961,0.100098,0.359965,0.359625,-0.015656,0.035998,-0.001567,-1.867122,0.172032,6.239678,6.239678,490369.000000,4416170.000000,0.000445
3506.310059,0.099854,0.356037,0.353841,-0.039480,0.035332,-0.003942,-1.903120,0.173599,6.172069,6.172069,490369.000000,4416170.000000,0.000459
3506.409912,0.100098,0.393095,0.392884,-0.012891,0.039327,-0.001290,-1.938452,0.177541,6.250385,6.250385,490369.000000,4416170.000000,0.000459
3506.510010,0.100098,0.396906,0.395666,-0.031346,0.039605,-0.003138,-1.977779,0.178832,6.204128,6.204128,490369.000000,4416170.000000,0.000462
3506.610107,0.099854,0.406685,0.403434,-0.051320,0.040284,-0.005124,-2.017385,0.181969,6.156658,6.156658,490369.000000,4416170.000000,0.000464
3506.709961,0.100098,0.416479,0.416475,0.001700,0.041688,0.000170,-2.057669,0.187094,0.004083,0.004083,490369.000000,4416170.000000,0.000474
3506.810059,0.099854,0.436585,0.435681,0.028082,0.043504,0.002804,-2.099357,0.186924,0.064366,0.064366,490369.000000,4416170.000000,0.000483
3506.909912,0.100098,0.403018,0.401928,-0.029620,0.040232,-0.002965,-2.142861,0.184119,6.209623,6.209623,490369.000000,4416170.000000,0.000476
3507.010010,0.100098,0.426023,0.425349,-0.023951,0.042576,-0.002397,-2.183093,0.187084,6.226936,6.226936,490369.000000,4416170.000000,0.000476
3507.110107,0.099854,0.461533,0.461526,-0.002515,0.046085,-0.000251,-2.225670,0.189482,6.277735,6.277735,490369.000000,4416170.000000,0.000483
3507.209961,0.100098,0.444941,0.444938,-0.001373,0.044537,-0.000137,-2.271755,0.189733,6.280100,6.280100,490369.000000,4416170.000000,0.000485
3507.310059,0.099854,0.447039,0.440388,-0.076831,0.043974,-0.007672,-2.316292,0.189870,6.110462,6.110462,490369.000000,4416170.000000,0.000490
3507.409912,0.100098,0.448760,0.441362,-0.081152,0.044179,-0.008123,-2.360266,0.197542,6.101349,6.101349,490369.000000,4416170.000000,0.000490
3507.510010,0.100098,0.469876,0.469163,-0.025867,0.046962,-0.002589,-2.404445,0.205665,6.228107,6.228107,490369.000000,4416170.000000,0.000485
3507.610107,0.099854,0.474258,0.471347,-0.052469,0.047066,-0.005239,-2.451407,0.208255,6.172325,6.172325,490369.000000,4416170.000000,0.000476
3507.709961,0.100098,0.425575,0.416760,-0.086174,0.041717,-0.008626,-2.498473,0.213494,6.079288,6.079288,490369.000000,4416170.000000,0.000476
3507.810059,0.099854,0.430079,0.427906,-0.043188,0.042728,-0.004312,-2.540190,0.222120,6.182598,6.182598,490368.000000,4416170.000000,0.000476
3507.909912,0.100098,0.410834,0.406281,-0.060994,0.040668,-0.006105,-2.582917,0.226432,6.134171,6.134171,490368.000000,4416170.000000,0.000478
3508.010010,0.100098,0.411142,0.407682,-0.053231,0.040808,-0.005328,-2.623585,0.232537,6.153350,6.153350,490368.000000,4416170.000000,0.000483
3508.110107,0.099854,0.424174,0.421790,-0.044904,0.042117,-0.004484,-2.664393,0.237866,6.177123,6.177123,490368.000000,4416170.000000,0.000476
3508.209961,0.100098,0.409279,0.408344,-0.027657,0.040874,-0.002768,-2.706511,0.242350,6.215559,6.215559,490368.000000,4416170.000000,0.000469
