timestep,duration,speed,x_velo_mf,y_velo_mf,x_pos_sf,y_pos_sf,x_pos_nh,y_pos_nh,heading_mf,heading_sf,x_pos_odo,y_pos_odo,heading_odo
306.588013,0.099976,2.073472,2.062847,-0.209636,0.206234,-0.020958,21.739378,0.388829,6.181909,6.181909,947482.000000,533823.000000,-0.054157
306.687988,0.100006,2.123385,2.115922,-0.177879,0.211605,-0.017789,21.945612,0.409787,6.199316,6.199316,947482.000000,533823.000000,-0.054381
306.787994,0.100006,2.104128,2.099565,-0.138493,0.209969,-0.013850,22.157217,0.427576,6.217318,6.217318,947483.000000,533823.000000,-0.054596
306.888000,0.100006,2.205778,2.205692,0.019506,0.220583,0.001951,22.367186,0.441426,0.008843,0.008843,947483.000000,533823.000000,-0.054810
306.988007,0.100006,2.008357,2.008323,0.011738,0.200845,0.001174,22.587769,0.439476,0.005844,0.005844,947483.000000,533823.000000,0.054638
307.088013,0.099976,2.156644,2.156073,0.049648,0.215555,0.004964,22.788612,0.438302,0.023023,0.023023,947483.000000,533823.000000,0.054437
307.187988,0.100006,2.147253,2.147029,-0.030990,0.214716,-0.003099,23.004168,0.433338,6.268753,6.268753,947483.000000,533823.000000,0.054182
307.287994,0.101013,2.149548,2.135786,0.242844,0.215743,0.024530,23.218884,0.436437,0.113216,0.113216,947484.000000,533823.000000,0.053908
307.389008,0.098999,2.132157,2.126829,0.150637,0.210554,0.014913,23.434626,0.411907,0.070709,0.070709,947484.000000,533823.000000,0.053644
307.488007,0.100006,2.158019,2.151025,0.173601,0.215116,0.017361,23.645180,0.396994,0.080531,0.080531,947484.000000,533823.000000,0.053408
307.588013,0.099976,2.184133,2.168981,0.256821,0.216845,0.025676,23.860296,0.379633,0.117858,0.117858,947484.000000,533823.000000,0.053230
307.687988,0.100006,2.196079,2.187202,0.197258,0.218734,0.019727,24.077141,0.353957,0.089944,0.089944,947485.000000,533823.000000,0.053033
307.787994,0.100006,2.065070,2.064935,0.023578,0.206506,0.002358,24.295874,0.334230,0.011418,0.011418,947485.000000,533823.000000,0.052801
307.888000,0.100006,2.134935,2.128294,0.168261,0.212842,0.016827,24.502380,0.331872,0.078895,0.078895,947485.000000,533823.000000,0.052544
307.988007,0.100006,2.186023,2.162628,0.318964,0.216276,0.031898,24.715223,0.315045,0.146433,0.146433,947485.000000,533823.000000,0.052315
308.088013,0.099976,2.152556,2.135049,0.273977,0.213453,0.027391,24.931499,0.283147,0.127626,0.127626,947485.000000,533823.000000,0.052144
308.187988,0.100006,2.230631,2.191225,0.417431,0.219136,0.041746,25.144953,0.255756,0.188246,0.188246,947486.000000,533823.000000,0.051973
308.287994,0.100006,2.132886,2.124884,0.184580,0.212501,0.018459,25.364088,0.214010,0.086649,0.086649,947486.000000,533823.000000,0.051751
308.388000,0.101013,2.105378,2.104368,0.065207,0.212569,0.006587,25.576590,0.195551,0.030977,0.030977,947486.000000,533823.000000,0.051544
308.489014,0.098999,2.113714,2.101960,0.222607,0.208092,0.022038,25.789158,0.188964,0.105511,0.105511,947486.000000,533823.000000,0.051311
308.588013,0.100983,2.161007,2.148786,0.229499,0.216990,0.023175,25.997250,0.166926,0.106401,0.106401,947487.000000,533823.000000,0.051055
308.688995,0.100006,2.136736,2.136264,0.044879,0.213639,0.004488,26.214239,0.143751,0.021005,0.021005,947487.000000,533823.000000,0.050816
308.789001,0.098999,2.079482,2.075439,0.129607,0.205466,0.012831,26.427879,0.139263,0.062367,0.062367,947487.000000,533823.000000,0.050628
308.888000,0.101013,2.190943,2.162037,0.354717,0.218394,0.035831,26.633347,0.126432,0.162617,0.162617,947487.000000,533823.000000,0.050425
308.989014,0.098999,2.204262,2.185761,0.284988,0.216388,0.028214,26.851742,0.090601,0.129653,0.129653,947487.000000,533823.000000,0.050190
309.088013,0.099976,2.179337,2.153762,0.332897,0.215324,0.033282,27.068130,0.062387,0.153352,0.153352,947488.000000,533823.000000,0.049989
309.187988,0.100006,2.190635,2.156107,0.387409,0.215624,0.038743,27.283455,0.029105,0.177783,0.177783,947488.000000,533823.000000,0.049796
309.287994,0.100006,2.160693,2.147316,0.240062,0.214745,0.024008,27.499079,-0.009638,0.111334,0.111334,947488.000000,533823.000000,0.049571
309.388000,0.100006,2.127106,2.119318,0.181849,0.211945,0.018186,27.713823,-0.033646,0.085596,0.085596,947488.000000,533823.000000,0.049308
309.488007,0.100006,2.089296,2.083661,0.153342,0.208379,0.015335,27.925768,-0.051832,0.073460,0.073460,947489.000000,533823.000000,0.049065
309.588013,0.099976,2.110031,2.095325,0.248684,0.209481,0.024862,28.134148,-0.067167,0.118132,0.118132,947489.000000,533823.000000,0.048842
309.687988,0.100006,2.153779,2.153655,0.023155,0.215379,0.002316,28.343630,-0.092029,0.010751,0.010751,947489.000000,533823.000000,0.048616
309.787994,0.101013,2.124743,2.122467,0.098325,0.214397,0.009932,28.559008,-0.094345,0.046293,0.046293,947489.000000,533823.000000,0.048367
309.889008,0.098999,2.162565,2.162074,0.046072,0.214043,0.004561,28.773405,-0.104277,0.021306,0.021306,947489.000000,533823.000000,0.048091
309.988007,0.100006,2.080792,2.080172,-0.050803,0.208030,-0.005081,28.987448,-0.108838,6.258768,6.258768,947490.000000,533822.000000,0.047846
310.088013,0.099976,2.150656,2.144926,-0.156887,0.214440,-0.015685,29.195478,-0.103757,6.210172,6.210172,947490.000000,533822.000000,0.047622
